Hotel,Summary
china_beijing_crowne_plaza_hotel_beijing,"The Crowne Plaza Beijing is a modern, recently renovated hotel with well-decorated rooms, and comfortable beds and is known for its central location on Wangfujing Street. It has a large atrium, a nice bar, and offers a luxurious ambiance, blending modern amenities with comfort."
china_beijing_crowne_plaza_hotel_zhongguancun,"The Crowne Plaza Zhongguancun features stylish, well-appointed rooms with modern amenities like rain showers. It offers multiple restaurants, including Rouge, which serves unique dim sum, and Mixs, which features Italian and teppan grill cuisine."
china_beijing_crowne_plaza_international_airport_hotel_beijing,"The Crowne Plaza Beijing Intl Airport Hotel is a new, modern hotel with comfortable rooms and high-quality linens, but some reviewers noted the staff was still in training. The hotel has amenities expected of its class, including multiple restaurants, a lobby bar, gym, and business center."
china_beijing_crowne_plaza_park_view_wuzhou,"The Crowne Plaza Wuzhou is described as a clean, modern, and comfortable hotel with spacious, nicely decorated rooms giving a feel of luxury. It features multiple restaurants with diverse cuisines, including Chinese, English, European, and Brazilian."
china_beijing_crowne_plaza_sun_palace_beijing,"The Crowne Plaza Sun Palace Hotel is a new, luxurious hotel with spacious rooms and trendy design, featuring bathrooms with natural stone and glass. It has a Yunnan theme and offers a blend of Western and Chinese cuisines at its buffet breakfast."
china_beijing_days_inn_forbidden_city_beijing,"Days Inn Forbidden City is described as a modern, clean, and well-equipped hotel, often compared to a boutique or 4-star hotel, with contemporary IKEA-style decor and a courtyard setting. Some reviewers mention that the hotel offers a blend of comfort and convenience, despite being a budget option."
china_beijing_days_inn_joiest_beijing,"The Days Inn Joiest in Beijing features modern rooms with flat-screen TVs and massage showers, but some reviewers noted it didn't feel particularly Chinese in character. It offers a buffet breakfast with Western, Chinese, and Japanese options."
china_beijing_double_happiness_courtyard_hotel,"Double Happiness Courtyard Hotel is a charming, traditional Chinese courtyard hotel with carved wooden furniture, silk bedspreads, and rooms arranged around inner courtyards, offering an authentic experience with modern facilities. The rooms are decorated with traditional Chinese furniture, and the bathrooms are modern."
china_beijing_doubletree_by_hilton_beijing,"The Doubletree Hilton Beijing is a modern, 5-star hotel with spacious rooms, contemporary decor, and a rooftop garden; it offers a mix of Western comforts and traditional Chinese breakfast options. The hotel features a grand entrance hall, a cozy bar, and is located near the Xi'dan area, known for shopping malls and bars frequented by Chinese locals."
china_beijing_empark_grand_hotel,"The Empark Grand Hotel is described as elegant with large rooms and impressive decor. It features a Vegas-like mall in the basement with restaurants, boutiques, spas, and a gym/pool."
china_beijing_fujian_hotel,"The Fujian Hotel in Beijing offers comfortable rooms with amenities expected of a 4-5 star hotel, including free WIFI, fresh fruit, and a selection of toiletries. The hotel features a mix of Chinese and Western elements in its breakfast buffet and caters to international guests with English-language TV channels and efforts from staff to communicate in English."
china_beijing_gloria_plaza_hotel_beijing,"The Gloria Plaza Hotel is a large, Western-style hotel with spacious rooms. Some rooms have been renovated with deep pile carpets and new furniture."
china_beijing_grand_hotel_beijing,"The Grand Hotel is described as an old, elegant hotel with history, featuring traditional spacious rooms with a luxurious feel and Chinese-style furniture. Some reviewers mentioned the hotel's classical charm and understated elegance, with Ming Dynasty-resembling chairs and cultural significance embedded within the design."
china_beijing_grand_hyatt_beijing,"The Grand Hyatt Beijing is a modern, luxurious hotel connected to the Oriental Plaza shopping mall. Although decor in the bedrooms and public areas is generally bland and austere, the hotel is located within walking distance of the Forbidden City, Tiananmen Square and Wangfujin shopping area."
china_beijing_grand_mercure_hotel_xidan,"Grand Mercure Hotel Xidan Beijing features a lobby with fine pottery, glasswork, and an aquarium, blending traditional charm with modern amenities like a swimming pool, spa, and fitness center. Rooms are described as comfortable and well-appointed, although some guests noted that they could use a refresh."
china_beijing_grand_millennium_beijing,"The Grand Millennium Hotel features modern decor, spacious and luxurious rooms with large bathrooms, and offers amenities like free internet. While the lobby is impressive, some guests find the decor neutral and lacking personal touches."
china_beijing_grand_view_garden_hotel,The Grand View Garden Hotel has a Chinese architectural style and traditional flair. It features a garden with free entry for hotel residents.
china_beijing_guangzhou_hotel,"The renovated superior business rooms have a simple, modern look. Rooms include basic amenities such as complimentary WIFI."
china_beijing_harmony_hotel,"I am sorry, but the provided hotel reviews do not contain information about the hotel blending modern luxury with traditional charm. The reviews mention that the hotel is basic, clean, and conveniently located. Some guests found it dated, while others appreciated its value for money and proximity to transportation and attractions."
china_beijing_hebei_hotel_beijing,"Hebei Hotel is a courtyard hotel located in a traditional Hutong neighborhood, offering an authentic feel of old Beijing. Some suites are located in the back of newer buildings and open up to courtyards with water features."
china_beijing_hilton_beijing,"The Hilton Beijing features renovated rooms with modern amenities, LCD TVs in the bathrooms, and spacious layouts, and is known for its high-quality service and attentive English-speaking staff. Some reviewers highlight the executive lounge and gym facilities, while others mention the hotel's location near the Lufthansa Center."
china_beijing_hilton_beijing_wangfujing,"The Hilton Beijing Wangfujing offers modern, spacious rooms with high-tech amenities like electric curtains and flat-screen TVs, alongside traditional touches. The hotel is located near the Wangfujing shopping area, Forbidden City, and Tiananmen Square, blending convenient access to cultural sites with modern accommodations."
china_beijing_holiday_inn_beijing_lido,"The Holiday Inn Lido is described as outdated and not among the newest constructions, but it has a convenient location near the airport and offers a variety of restaurants and amenities. Some rooms have been renovated with fresh flowers, while others are older and in need of refurbishment."
china_beijing_holiday_inn_central_plaza,"The Holiday Inn Central Plaza has modern, clean rooms, and a lobby decorated with marble and water features. Some reviewers appreciated its serene decor and spaciousness."
china_beijing_holiday_inn_chang_an_west,The hotel's Executive Floor features a study decorated with age-old china and books to showcase Chinese culture. The hotel also offers rooms with modern amenities and an executive lounge.
china_beijing_holiday_inn_downtown_beijing,"The hotel features tastefully renovated rooms with flat screen TVs, a modern design, and a blend of Western and Chinese food options. Some rooms include nice bathrooms with large showers and rain heads."
china_beijing_holiday_inn_express_beijing_minzuyuan,"The Holiday Inn Minzuyuan is a new, modern hotel near the Ethnic Minority People's Park, which is described as a mini-Epcot. It is also located near a mosque converted into an outlet mall and a ""China Town"" shopping center selling traditional Chinese goods."
china_beijing_holiday_inn_express_beijing_temple_of_heaven,"Holiday Inn Express Temple of Heaven is a modern, recently renovated hotel with clean rooms. It is located in a quiet residential area, not far from the Temple of Heaven."
china_beijing_holiday_inn_express_beijing_wangjing,"The Holiday Inn Express Wangjing is a new, clean hotel with modern furniture and amenities, including flat-screen TVs, and offers free internet. It is located above the Focus Mall, near a shopping plaza with restaurants, a liquor store, and a supermarket."
china_beijing_holiday_inn_temple_of_heaven,"The Holiday Inn Temple of Heaven is a modern hotel with a large, open lobby, and is located in a local residential area. Rooms are described as clean, comfortable and well-appointed, with options for business rooms or executive floor rooms that include extra amenities."
china_beijing_hollyear_hotel_beijing,"The hotel has clean and modern rooms, but the staff speaks limited English. There is construction nearby that occurs into the night and early morning."
china_beijing_hotel_cote_cour_beijing,"Hotel Cote Cour SL is a boutique hotel located in a historic hutong in central Beijing, offering restored courtyard rooms with modern amenities. The hotel combines contemporary design with antique Chinese touches, featuring artwork, comfortable seating, and breakfast in a stylish lounge."
china_beijing_hotel_g,"Hotel G is a stylish, modern boutique hotel with spacious rooms, comfortable beds, and L'Occitane toiletries. It has a retro design and a location near nightlife, restaurants, and shopping, with staff offering personalized service."
china_beijing_hotel_ibis_beijing_sanyuan,"The Ibis Sanyuan Hotel is a new, clean, no-frills hotel that offers free internet in the rooms. It is located next to the Sanyuanqiao subway station on line 10 and the Airport Express train, making it convenient for accessing various parts of Beijing."
china_beijing_hotel_kunlun,"The Kunlun Hotel features a beautiful lobby and visual feast throughout, with renovated executive level rooms and butler service. The rooms are described as spacious and comfortable, with large bathrooms that include a bathtub with an LCD and city view, and there is a revolving restaurant on the 29th floor."
china_beijing_hotel_new_otani_chang_fu_gong,"The New Otani Chang Fu Gong Hotel is described as a Japanese-style hotel with modern Euro-style furniture, offering amenities expected in a 5-star hotel, including a Japanese garden. Some reviewers note the hotel's public areas are top-notch, with Japanese management apparent in the hotel's design."
china_beijing_howard_johnson_paragon,"The Howard Johnson Paragon Hotel is connected to the Henderson Shopping Complex and located opposite the Beijing Railway Station and a subway station. The rooms feature amenities such as LCD TVs, and some have glass panels separating the bathroom from the main bedroom."
china_beijing_huadu_hotel,"The hotel is described as not being the most modern, with corridor carpets due for renewal. The lobby is described as nice but not posh."
china_beijing_hwa_apartment_hotel,"I am sorry, but none of the reviews mention modern luxury or traditional charm."
china_beijing_intercontinental_beijing_beichen,"The Intercontinental Beijing Beichen offers modern, elegant furnishings and spacious rooms with amenities like hot pots and French presses, alongside traditional touches like Chinese cuisine in its restaurants. It is located near the Olympic Green, providing views of the Bird's Nest and Water Cube."
china_beijing_intercontinental_financial_street_beijing,"The Intercontinental Beijing Financial Street is a modern hotel with spacious, well-appointed rooms and bathrooms featuring glass walls; it offers amenities such as a health club with a pool, and multiple dining options including a steakhouse and buffet. Some reviewers noted elegant decor and a soothing atmosphere, while others mentioned the hotel's location in the financial district as being less convenient for tourist attractions."
china_beijing_jade_garden_hotel,"The Jade Garden Hotel, also known as Cui Ming Zhuang, is a renovated historic building that was once a guesthouse during the Long March and later a headquarters for Communist leaders. The hotel was remodeled for the Beijing Olympics and offers modern, clean rooms with flat screen TVs, internet access, and updated bathrooms."
china_beijing_jian_guo_hotel,"The Jian Guo Hotel features renovated rooms with asian contemporary decor, some overlooking a water garden. Some rooms have balconies, and there is a pastry shop just outside the front door."
china_beijing_jianguo_hotel_qianmen_beijing,"The Qianmen Hotel features a Beijing Opera theme, with operas performed nightly in the hotel theater, and is decorated nicely but not over the top. The hotel may be an older building, but has been updated with modern amenities."
china_beijing_jinqiao_international_apartment_hotel,"The Jinqiao Hotel Apartments, also known as the ""Junqiao Apartments Hotel"" and the ""Jinqiao International Garden,"" offers roomy, modern apartments with kitchens. While the decor may be a mix of sleek and less appealing elements, the apartments provide conveniences like a washing machine, PC with free internet, and a large fridge freezer."
china_beijing_joy_city_hotel,"Joy City Hotel Beijing offers modern, clean rooms, some of which are business suites with open kitchens. The hotel is connected to the Joy City shopping mall and is located close to the subway."
china_beijing_jw_marriott_hotel_beijing,"JW Marriott Beijing is a modern, new hotel with state-of-the-art connectivity and well-furnished rooms, some with TVs in the bathroom; it is located next to the Ritz Carlton and close to upscale shopping. Though modern in design, some reviewers note the hotel's excellent service and flower arrangements, and proximity to cultural sites like the Forbidden City."
china_beijing_kapok_hotel,"Hotel Kapok is a modern, boutique-style hotel with design elements such as glass walls, mini-gardens in corridors, and stylish bathroom fixtures. It is located near the Forbidden City, Tiananmen Square, and Wangfujing, offering a blend of proximity to historical sites and modern amenities."
china_beijing_kellys_courtyard,"Kelly's Courtyard is located in a hutong and blends traditional elements with modern comforts, showcasing art, handicraft, and furniture. It features a glass-covered courtyard, a carp-filled pond, a roof terrace, and rooms that open into the courtyard."
china_beijing_kempinski_hotel_beijing_lufthansa_center,"The Kempinski Lufthansa Centre in Beijing is described as an older hotel with charm, offering a mix of international and local experiences through its various restaurants, including German (Paulaner), Cantonese BBQ, and Chinese (Dragon Palace). It is connected to the Lufthansa Shopping Centre and offers a blend of Western and Asian culture, with staff who are generally polite and speak English."
china_beijing_kuntai_royal_hotel,"The Kuntai Royal Hotel is a modern hotel with spacious, clean rooms featuring comfortable beds and marble bathrooms with separate showers and tubs. It is located near shopping areas and cultural sites like the Tao Temple, Yashow Market, and Silk Market."
china_beijing_lee_garden_service_apartment_beijing,"Lee Gardens Service Apartment Beijing offers spacious apartments with kitchens and laundry facilities, located near the Wangfujing shopping area and within walking distance of the Forbidden City. The property includes a gym and pool."
china_beijing_legendale_hotel_beijing,"The Legendale Hotel in Beijing features French classic style architecture, spacious rooms with modern amenities like flat-screen LCDs and DVD players, and a pool resembling an antique Roman bath. The hotel is located near shopping centers and dining options, within walking distance of the Forbidden City and Tiananmen Square."
china_beijing_loong_palace_hotel_resort,"The Loong Palace Hotel is described as a gorgeous, 5-star hotel with spacious and clean rooms, excellent facilities, and a mix of Western and Chinese dishes for breakfast. The hotel is decorated for Christmas and features a remarkable staircase in the lobby."
china_beijing_luxury_serviced_residence,"The Luxury Serviced Residence offers loft-style apartments with Scandinavian design and Ikea-styled furnishings. The apartments feature split-level layouts with living/dining/kitchen areas, and are located in the embassy area near the Silk Market."
china_beijing_marco_polo_parkside_hotel,"The Marco Polo Parkside is a 5-star hotel featuring spacious rooms, luxurious bathrooms, and modern amenities like flat-screen TVs and internet. It offers a blend of Western and Chinese elements, with a Western breakfast buffet alongside traditional Chinese options."
china_beijing_marriott_beijing_hotel_west,"The Beijing Marriott West offers large, well-decorated rooms and suites with spacious bathrooms, some including jacuzzi tubs. While described as modern, the hotel reportedly consulted a Fengshui master regarding its layout."
china_beijing_marriott_executive_apartments_sandalwood,"The Marriott hotel, built in 2009 and located in the Chaoyang district, offers spacious 2-bedroom apartments with fully equipped kitchens, multiple flat-screen TVs, and modern amenities like a gym, swimming pool, sauna, and steam room. It is located near the Sandalwood museum."
china_beijing_marriott_hotel_beijing_city_wall,"The Marriott City Wall in Beijing features modern and chic public areas, spacious and beautifully appointed rooms with Asian flair, and is located near the old city walls. The hotel's architecture and room design are described as beautiful, and it combines modern amenities with some traditional elements like proximity to historical sites."
china_beijing_mercure_wanshang_beijing,"The Mercure Wanshang in Beijing offers modern rooms with amenities like free internet, tea/coffee makers, and mini-bars, alongside facilities such as a business lounge, gym, and spa. It is located away from the city center but provides subway access to attractions."
china_beijing_michael_s_house_in_beijing,Michael's House is a refurbished authentic multi-generational Beijing home with traditional decor and modern facilities. It is a small courtyard hotel that combines old Chinese qualities with a friendly atmosphere.
china_beijing_motel_268_beijing_wangfujing,"The hotel has modern-style rooms with nice bathrooms, including wetroom-style large power showers and vanity units, and provides free internet. It is located on Wangfujing Street near shopping areas, a night food market, and public transport."
china_beijing_new_world_hotel_jing_guang,"The New World Hotel features a newly refurbished lobby, dining facilities, and executive floors with modern rooms and LCD TVs. Some rooms offer city views and the hotel is located near the Chaoyang theater with easy access to the subway."
china_beijing_nikko_new_century_beijing_hotel,"The Nikko New Century Beijing has a beautiful lobby, and some reviewers found the rooms to be stylish, while others found them shabby with dated decor. The hotel offers both Western and Asian breakfast options."
china_beijing_novotel_peace_hotel,"The hotel offers enough western tradition while never masking the Chinese culture, and some rooms have a modern and zen design. The hotel lobby is large and grand, while the rooms are clean and comfortable."
china_beijing_novotel_xinqiao_beijing,"The Novotel Xin Qiao Beijing has been renovated and updated with marble and blonde woods in the lobby. Some reviewers describe the hotel as blending modern styling with older, and sometimes worn, furnishings."
china_beijing_oakwood_residence_beijing,"Oakwood Residence Beijing offers spacious apartments with fully equipped kitchens, laundry machines, and modern amenities like flat-screen TVs and free WIFI. The hotel is centrally located near shopping malls and restaurants, with access to a spa and other facilities."
china_beijing_orange_hotel_beijing_asia_games_village,"The Orange Hotel in Beijing offers modern, clean rooms and is located close to the subway and Olympic stadium. Guests receive complimentary snacks and drinks, with some rooms including a pet goldfish."
china_beijing_oriental_bay_international_hotel,"The Oriental Bay International Hotel has a magnificent lobby and spacious, modern rooms with nice decor, including glass showers and deep tubs. It is located near a canal and the metro, with a mix of Western and Asian food options for breakfast."
china_beijing_oriental_culture_hotel,"The Beijing Oriental Culture Hotel features modern furnishings, spacious rooms, and amenities like plasma TVs and stone-floored showers, while also being located near cultural sites like the Lama Temple. Some rooms were decorated in a classic style and the hotel features a lobby with a fountain and palm trees."
china_beijing_oriental_garden_hotel,"The Oriental Garden features dark wood decor, a garden complex, and rooms with modern bathrooms. Some found it had an ""Old World"" ambience, while others felt it lacked character."
china_beijing_palm_springs_beijing_marriott_executive_apartments,"Marriott Palm Springs Executive Apartments offers spacious, well-decorated rooms with hardwood floors and marble bathrooms. The apartments are located within an upscale compound with landscaped grounds, providing a secure and luxurious experience, although some found the decor to be gold-plated and not to their taste."
china_beijing_park_hyatt_beijing,"Park Hyatt Beijing features sleek and modern interior design with a slight oriental touch, along with Sino-Japanese room styles that integrate living space with a limestone bath. The hotel's decor is described as ""understated modern with generic Asian accents,"" with rooms featuring heated floors and Japanese-style toilets."
china_beijing_park_plaza_beijing_wangfujing,"The Park Plaza Beijing Wangfujing is a modern hotel with stylish, clean rooms and a central location near shopping and tourist attractions. Some rooms offer views of courtyard houses, also known as hutongs."
china_beijing_peixin_hotel_beijing,"The Peixin Hotel offers modern amenities such as in-room computers with free internet, flat-screen TVs, and optional breakfast buffet. Though described as a state-run hotel with firm beds common in China, it is also listed as a ""Green Hotel""."
china_beijing_plaza_hotel_beijing,"The Plaza Hotel offers modern, clean rooms and facilities, with some guests noting the availability of Chinese dressing gowns. While described as modern, it is located a taxi ride away from areas where glimpses of old Beijing hutongs and local markets can be found."
china_beijing_prime_hotel,"The Prime Hotel has spacious, classically styled rooms and a lobby with a pianist. Some reviewers mention dark, Chinese-style room decor, while others found modern touches like plasma TVs."
china_beijing_pullman_beijing_west_wanda,"The hotel features modern design, well-appointed rooms with modern bathrooms, and amenities like a pool, spa, and free internet. It is located a short walk from the subway, providing easy access to the city center."
china_beijing_qianyuan_international_business_hotel,"The Qianyuan Hotel features pleasant room decor based on Chinese standards and is described as quite modern, with spacious, comfortable, and well-furnished rooms. The hotel's interior design includes a glass bathroom enclosure, which some guests found strange but was addressed with the addition of a shower curtain for privacy."
china_beijing_raffles_beijing_hotel,"Raffles Beijing blends modern amenities with traditional decor, featuring rooms in both a historic building with hardwood floors and classic furnishings, and a modern building with contemporary decor. The hotel is located near historic sites like Tiananmen Square and the Forbidden City."
china_beijing_renaissance_beijing_capital_hotel,"The Renaissance Capital Hotel is a modern hotel built in 2008 with contemporary decor, glass-walled bathrooms, and state-of-the-art technology, including the ability to connect a PC to the TV. The hotel also offers amenities such as a fitness center, indoor pool, and several restaurants, including an Italian restaurant."
china_beijing_renaissance_beijing_hotel,"The Renaissance Beijing boasts modern, clean rooms with comfortable beds and spacious bathrooms, incorporating elements of luxury like an indoor pool and well-equipped gym. While located outside the city center, it offers an opportunity to experience local culture with nearby restaurants and shops."
china_beijing_shangri_la_hotel_beijing,"The Shangri-La Beijing offers a blend of modern amenities and traditional Chinese elements like a Chinese garden. Some rooms are described as updated, while others are noted for their zebra print decor."
china_beijing_shangri_la_kerry_centre_hotel,"The Kerry Centre is a modern, luxurious hotel with spacious, clean rooms and well-equipped bathrooms, offering amenities like complimentary broadband, flowers, fruit, and bottled water. It features a gym, pool, multiple restaurants, and is connected to a shopping mall, but some reviewers noted that the rooms looked dated and could use a makeover."
china_beijing_shatan_hotel,"Shatan Hotel is located in a hutong, offering a glimpse into local Beijing life, near the Forbidden City. While not luxurious, it features updated decor, clean rooms, and modern amenities like flatscreen TVs, with some rooms offering free internet."
china_beijing_sofitel_wanda_beijing,"The Sofitel Wanda Beijing is a modern and luxurious hotel with spacious rooms, advanced amenities like electronic blinds and TV in the bathroom. The lobby features a stylish design with ultra-high ceilings, while the hotel is located near the CBD and subway lines."
china_beijing_soluxe_sunshine_courtyard_hotel,"The Soluxe Courtyard Hotel is a recently built hotel with the charm of old Chinese houses. It is located in the hutong, near the Guloudaije subway stop on Line 2."
china_beijing_somerset_zhongguancun,"Somerset ZhongGuanCun offers 2-bedroom apartments with marble floors and counters, individual temperature controls, and daily maid service. The hotel also features a pool, gym, and a daily breakfast lounge."
china_beijing_spring_garden_courtyard_hotel,"Spring Garden Hotel is a courtyard-style hotel located in a hutong, featuring traditional Chinese decor, antique reproductions, and rooms surrounding courtyards. It provides modern amenities such as air-conditioning, televisions, and updated bathrooms, within an 800-year-old building."
china_beijing_sunworld_hotel_beijing,"The Sunworld Hotel (formerly Tianlun Songhe Hotel) is located near Wangfujing Street and within walking distance of the Forbidden City and Tiananmen Square. Reviews mention that it is a reasonably priced hotel with clean rooms and a helpful staff, though some guests found the decor a bit dated."
china_beijing_swissotel_beijing,"The Swissotel Beijing features a renovated lobby and common areas with a modern decor, while some rooms have traditional-style furnishings. The hotel is located near cultural attractions and a subway station, blending accessibility with cultural experiences."
china_beijing_templeside_deluxe_hutong_house_hotel,"Templeside Deluxe Hutong House is located in a traditional Beijing Hutong, offering an authentic experience of local life. The hotel features a central courtyard covered with a glass roof, rooms with air conditioning, and modern amenities like internet access."
china_beijing_the_aman_at_summer_palace,"The Aman at Summer Palace in Beijing resides in a historical residence near the Summer Palace, incorporating buildings from the Qing dynasty. It offers modern amenities such as plasma screens, a private movie theater, and spa facilities, alongside courtyards and a private entrance to the Summer Palace."
china_beijing_the_emperor,"The Emperor Hotel is a modern, boutique-style hotel with rooms named after Chinese Emperors, reflecting Chinese history through modern and funky architecture. It features a rooftop bar with views of the Forbidden City and offers amenities such as free minibars and interesting design elements."
china_beijing_the_opposite_house,"The Opposite House features a modern and zen decor with spacious rooms, wooden floors, and wooden bathtubs. It is located in the Sanlitun Chaoyang district, near restaurants, bars, and shops."
china_beijing_the_peninsula_beijing,The Peninsula Beijing offers a blend of traditional and modern elements with renovated rooms featuring mood lighting and technology. The hotel's decor includes luxury brand outlets and a grand staircase.
china_beijing_the_regent_beijing,"The Regent Beijing is a modern hotel with well-appointed rooms, luxurious amenities, and a glass-walled bathroom, while being conveniently located near the Forbidden City and shopping areas. Some reviewers noted traditional elements like Chinese tea and Chinese-style breakfast options."
china_beijing_the_ritz_carlton_beijing_financial_street,"The Ritz-Carlton Beijing Financial Street features a modern ""east-meets-west"" decor with spacious, well-furnished rooms and marble bathrooms. Traditional Chinese music is played in the lobby, and staff can write guests' names in Chinese."
china_beijing_the_ritz_carlton_huamao_center,"The Ritz-Carlton Beijing has a traditional, European-style decor, with touches of Chinoiserie, and classic Ritz style rooms. The rooms are equipped with modern amenities like flat screen TVs, iPod docks, and Bulgari amenities."
china_beijing_the_st_regis_beijing,"The St. Regis Beijing features modern, cosmopolitan decor with hints of Chinese culture, offering an elegant experience. It has stately architecture and combines luxury with a business-oriented atmosphere."
china_beijing_the_westin_beijing_chaoyang,"The Westin Beijing Chaoyang features contemporary-style rooms with Chinese touches, such as automated window blinds, rainforest showers and BOSE CD/Radio alarms, as well as an executive lounge. There are often fresh flowers around the rooms."
china_beijing_the_westin_beijing_financial_street,"The Westin Beijing Financial Street offers modern, luxurious accommodations and décor, but it is not particularly close to tourist attractions. Some reviewers noted elements of traditional Chinese culture, such as medicinal tea in the Club Lounge and Taiji shows in the lobby."
china_beijing_tianlun_dynasty_hotel,"The Tianlun Dynasty Hotel (now known as Sunworld Dynasty Hotel) features an impressive central atrium with palm trees and fountains, creating a haven from Beijing street life, though some find it dated. Some rooms are renovated with western-style bathrooms, while others are described as being from the ""Mao era"" and in need of updating."
china_beijing_tianrui_beijing,"The Tian Rui Hotel is located in a quiet hutong off Wangfujing Street, close to a subway station and the night market. It offers spacious rooms with hardwood floors and modern amenities like English-speaking TV channels, while being situated in a traditional Chinese alley."
china_beijing_tiantan_hotel,"The Tiantan Hotel features well-appointed rooms with a modern feel, incorporating marble, granite surfaces, and rich wood furniture. Rooms include amenities such as slippers and plush terry robes."
china_beijing_traders_hotel,"The Traders Hotel is located in the China World complex and near the Silk Market. It is a business hotel with small rooms, a gym, and access to facilities at the nearby China World Hotel."
china_beijing_traders_upper_east_hotel,"The Traders Upper East hotel is a modern, business-oriented hotel with facilities including a gym open until 11pm. Rooms have amenities such as a fully stocked minibar, and the iSpa in the basement provides a place to relax."
