Hotel,Summary
china_beijing_bohao_radegast_hotel_beijing,"The hotel's location is described as quiet yet central, within a 10-minute walk of most CBD buildings and the nearest subway station (Guomao Station is a 15-20 minute walk), close to shopping centers like Shin Kong Place, and near the new CCTV building. Taxis are inexpensive and readily available to reach the city center."
china_beijing_capital_hotel_beijing,"The Capital Hotel is located within walking distance of Tiananmen Square, the Forbidden City, and Wangfujing shopping street. It is also conveniently located near subway stations."
china_beijing_china_world_hotel,"The China World Hotel is near the subway, providing easy access to Tiananmen Square and the Forbidden City; it is also a short walk to the Silk Street market. The hotel is located in a commercial area and connected to a shopping mall."
china_beijing_city_hotel_beijing,"The City Hotel is located close to bars and restaurants that cater to foreigners, and is a 0.5km walk to the subway, which provides access to Tiananmen Square, the Forbidden City, and the Military Museum. Taxis are also readily available from the hotel."
china_beijing_commune_by_the_great_wall_kempinski,"The Commune by the Great Wall is located near the Great Wall with its own private, unrestored section of the Wall that is accessible to guests. The hotel is a collection of villas spread out over a large area, about an hour and a half drive from Beijing."
china_beijing_courtyard_7,"Courtyard 7 is located in the old part of Beijing within walking distance of Hohai Lake, Beihai Park, and the Forbidden City. It is a 15-minute walk to a subway stop."
china_beijing_courtyard_by_marriott,"The Courtyard by Marriott Beijing is in a central location near the subway, shopping mall, Tiananmen Square, and Forbidden City, making it convenient for visiting tourist sites. Concierge services, including writing instructions in Chinese, are available to help guests navigate to tourist destinations."
china_beijing_courtyard_by_marriott_beijing_northeast,"The Beijing Courtyard Marriott Northeast is well-located for major tourist attractions and about 10 minutes to downtown without traffic. A subway station is not close, but taxis are readily available."
china_beijing_crowne_plaza_hotel_beijing,"The Crowne Plaza Beijing is in a central location, near Tiananmen Square and the Forbidden City. Some reviewers mention that the hotel is within walking distance of major tourist sites, while others recommend taking a taxi."
china_beijing_crowne_plaza_hotel_zhongguancun,"The hotel is near the Summer Palace, Peking University, and Tsinghua University; subway access allows travel to the Olympic ""Bird Nest"" (20 minutes), Forbidden Palace, and Tiananmen (40 minutes). Taxis are readily available and cheap, but drivers may not know the hotel's location."
china_beijing_crowne_plaza_international_airport_hotel_beijing,"This hotel is not recommended for seeing the major sites of Beijing as it is a long taxi ride to central Beijing, anywhere from 40 minutes to well over an hour, depending on traffic. If being a tourist is your main reason for being in Beijing, it is suggested to stay elsewhere."
china_beijing_crowne_plaza_park_view_wuzhou,"The hotel is located near the Olympic Park/Village, but is about 30-45 minutes by taxi to the city center and major tourist sites like the Forbidden City. A subway station near the hotel is expected to open in 2008, which would provide easier access to tourist locations."
china_beijing_crowne_plaza_sun_palace_beijing,"The hotel is located on the third ring road and a 5-10 minute walk to the Shaoyaoju subway station on line 10, which provides access to the city. While the location is not close to the center of Beijing or the Forbidden City, it is near the subway and taxi service is available."
china_beijing_days_inn_forbidden_city_beijing,"Days Inn Forbidden City is near Tiananmen Square, Forbidden City, and Wangfujing Street, with subway stations within walking distance. The hotel is centrally located, with many tourist sites accessible on foot."
china_beijing_days_inn_joiest_beijing,"The hotel is located near a subway station (CiQiKou Station, Line 5), about a 10-minute walk away, and is within walking distance (less than 1 hour) to Tiananmen and Wangfujing. However, some reviews mention it's not near much, requiring taxis to reach places, and Beijing cabbies may be selective about destinations."
china_beijing_double_happiness_courtyard_hotel,"Double Happiness Courtyard Hotel is located close to the Forbidden City and Tiananmen Square, and near the Dongsi subway station. The hotel is located in a hutong (alley), with a police station nearby."
china_beijing_doubletree_by_hilton_beijing,"The Doubletree by Hilton Beijing is not near major tourist sites or a subway station, requiring taxi or bus rides to reach them, about an hour by car to Tiananmen Square, Forbidden City, or Temple of Heaven. Taxis to the center take about 10 minutes."
china_beijing_empark_grand_hotel,"The Empark Grand Hotel is located in the northwest part of the city, a 20-30 minute taxi ride to the city center and major attractions like Tiananmen Square; the Summer Palace is the closest attraction. Taxis are readily available, and the subway is accessible via a short taxi ride."
china_beijing_fujian_hotel,"The Fujian Hotel is located near the 3rd ring road, about 20-30 minutes from the airport, and a 20-25 minute cab ride from the Beijing International Fair. The hotel is near a mall with a supermarket and Starbucks."
china_beijing_gloria_plaza_hotel_beijing,"Gloria Plaza Hotel is conveniently located within walking distance to the Beijing railway and underground station, close to shops and restaurants, and near the Embassy area, Forbidden City, and Silk Market. Some rooms have a good view of an ancient tower with astronomy tools and the old Beijing city wall."
china_beijing_grand_hotel_beijing,"The Grand Hotel is centrally located near the Forbidden City and Tiananmen Square, with some rooms offering views of these landmarks. It is also close to Wangfujing shopping area and has a metro station nearby for easy access to other attractions."
china_beijing_grand_hyatt_beijing,"The Grand Hyatt Beijing is conveniently located near Tiananmen Square and the Forbidden City, with many attractions within walking distance. It is also connected to the Oriental Plaza shopping mall and close to the Wangfujing Pedestrian Shopping Street."
china_beijing_grand_mercure_hotel_xidan,"The Grand Mercure Hotel Xidan Beijing is located within walking distance (10-20 minutes) of Tiananmen Square and the Forbidden City, and is close to two subway lines (Xidan and Xuanwumen stations). The hotel is also near the Pacific shopping mall, restaurants, and the National Center for Performing Arts."
china_beijing_grand_millennium_beijing,"The Grand Millennium Hotel is located a few minutes by taxi to the main tourist destinations, and is next to a subway station, making attractions easily accessible. Tiananmen Square and the Forbidden City are within a 15-minute, 30 RMB taxi ride."
china_beijing_grand_view_garden_hotel,"Grand View Garden Hotel is located far from major tourist attractions, requiring taxi rides to reach destinations like Tiananmen Square. The hotel is situated in a typical Beijing neighborhood on Nan Cai Yuan Street with shops and restaurants and is next to the Daguanyuan Garden which has free entry for hotel guests."
china_beijing_guangzhou_hotel,"Guangzhou Hotel is located near Tienanmen Square and the Forbidden City, with some rooms offering river views. It is also close to the Beijing Pedestrian Road, shops, restaurants, and the subway."
china_beijing_harmony_hotel,"Harmony Hotel is in a great location near two metro stations, the city's main train station, and within walking distance of Wanfujing shopping street. It is about a 20-minute walk to Tiananmen Square and the Forbidden City."
china_beijing_hebei_hotel_beijing,"The Hebei Hotel is a courtyard hotel located in a Hutong (narrow lane in a local neighborhood) within walking distance of the Forbidden City, Tiananmen Square, Jing Shan Park, Bei Hai Park, and Hou Hai. It has multiple buildings with rooms ranging from standard rooms to suites."
china_beijing_hilton_beijing,"The Hilton Beijing is not close to major tourist attractions, but a subway station is nearby and taxis are readily available. Some rooms have views of the Forbidden City."
china_beijing_hilton_beijing_wangfujing,"The Hilton Wangfujing is near the Forbidden City and Tiananmen Square. It's located behind the APM mall on Wangfujing Street, a tourist shopping district."
china_beijing_holiday_inn_beijing_lido,"The hotel is not situated uptown and it takes 20 minutes to get to Tian Anmen and the Olympic Park. A free shuttle is offered to the Forbidden City/Tiananmen Square area, and a taxi costs about 40 RMB."
china_beijing_holiday_inn_central_plaza,"The Holiday Inn Central Plaza is not near nightlife, shopping, restaurants or sightseeing areas, but taxis are cheap. The hotel provides a card with the hotel name and address in Chinese, as well as a map, to help with taxi transportation."
china_beijing_holiday_inn_chang_an_west,"The hotel is located on the west side of Beijing, a 10-minute walk to the subway, which is 15-20 minutes from Tiananmen Square. Although a 30-minute ride from popular areas, the hotel can set up tours to the Wall, Summer Palace, and Forbidden City."
china_beijing_holiday_inn_downtown_beijing,"The Holiday Inn Downtown Beijing is not downtown but is close to a subway stop, providing easy access to Tiananmen Square. Taxis are also readily available and cheap for transportation to major tourist attractions."
china_beijing_holiday_inn_express_beijing_minzuyuan,"Holiday Inn Minzuyuan is located within walking distance of the Olympic Bird's Nest and Water Cube, and near the Beitucheng Subway Station at the intersection of Lines 10 and 8. It is not close to major tourist attractions besides the Olympic venues, but taxis are inexpensive."
china_beijing_holiday_inn_express_beijing_temple_of_heaven,"Holiday Inn Express Temple of Heaven is not centrally located and requires taxis or walking to reach tourist attractions. Temple of Heaven is within walking distance, and it is a short cab ride to Tiananmen Square, Forbidden City, and Wangfujing Shopping area."
china_beijing_holiday_inn_express_beijing_wangjing,"The hotel is not too far from major tourist attractions if you take public transport, about an hour to Tiananmen Square and the Forbidden City by bus and train for 6 yuan. A taxi to the Summer Palace costs 50-60 yuan and takes approximately 25 minutes."
china_beijing_holiday_inn_temple_of_heaven,"The Holiday Inn Temple of Heaven is located in a residential area, about a 10-15 minute walk to the Temple of Heaven and a 10-minute walk to a subway station that provides access to other parts of the city. Taxis to and from the airport cost around 100 RMB."
china_beijing_hollyear_hotel_beijing,The reviews do not mention the hotel's proximity to tourist attractions. The hotel is located at the end of a street with major building construction.
china_beijing_hotel_cote_cour_beijing,"Hotel Cote Cour SL is located in a hutong in central Beijing, within walking distance of subway stations and a short taxi ride to major sightseeing spots like the Forbidden City and Tiananmen Square. The hotel provides cards with instructions in Chinese for taxi drivers, though some drivers may have difficulty finding the hutong."
china_beijing_hotel_g,"Hotel G's location is near nightlife, Sanlitun shopping, Workers' Stadium, and is a short taxi ride from the Silk Market. It is a 15-minute walk to the tube stop and 25 minutes via taxi to Beijing Capital airport."
china_beijing_hotel_ibis_beijing_sanyuan,"The Ibis Sanyuan Hotel is located near the Sanyuanqiao subway station, which provides easy access to major attractions and the airport. Subway access makes it convenient and cheap to travel to the Olympic Park, Silk Alley market, and central sights like Tiananmen Square."
china_beijing_hotel_kunlun,"The Kunlun Hotel is not ideally located for tourists, as it is far from major attractions like the Forbidden City, Tiananmen Square and Wangfujing, and public transportation is difficult for those who don't speak Mandarin. However, the hotel has a revolving restaurant on the 29th floor."
china_beijing_hotel_new_otani_chang_fu_gong,"New Otani Chang Fu Gong Hotel is centrally located on Chang An Avenue, near Tien An Men and the Forbidden City, and a short walk from the Jianguo Men subway station, Silk Market, and Friendship Store. Some reviewers mentioned it's a 10-20 minute taxi ride to Tiananmen Square/Forbidden City."
china_beijing_howard_johnson_paragon,"The Howard Johnson Paragon is conveniently located near the Beijing Railway Station and a subway exit, offering easy access to Tiananmen Square and the Forbidden City. It is connected to a shopping mall with a supermarket and various restaurants."
china_beijing_huadu_hotel,"The Huadu Hotel is located near the Lufthansa Centre, Sanlitun bar Street, and embassy districts. It offers easy access to the airport and is a short taxi ride to the International Exhibition Centre and Yashow clothing markets."
china_beijing_hwa_apartment_hotel,"The Hua Wei Business Appartment Hotel is located in a busy shopping district and is about a 20-30 minute walk to Tiananmen Square and the Forbidden City. It is also close to a subway station, with taxis readily available outside."
china_beijing_intercontinental_beijing_beichen,"Intercontinental Beijing Beichen is located near the Olympic Green, Bird's Nest and Water Cube, about 30 minutes by taxi to Wangfujing and the Temple of Heaven. The subway station is a 2 minute walk from the hotel, providing quick access to the main areas of the city."
china_beijing_intercontinental_financial_street_beijing,"The Intercontinental Financial Street is located about 15 minutes by taxi to T'square and the Forbidden City, and a 5-minute walk to the subway station. Though some found the location not ideal for tourist sights, taxis are inexpensive and convenient for getting around."
china_beijing_jade_garden_hotel,"Jade Garden Hotel/Cui Ming Zhuang is in an excellent location within walking distance of the Forbidden City, Tiananmen Square, Wangfujing shopping strip, and night market. It is close to the subway and restaurants."
china_beijing_jian_guo_hotel,"The Jian Guo Hotel is located near the Silk Market and is in between two subway stations, making it convenient to access other attractions. Some reviewers mention the hotel is close to Tiananmen Square and the Forbidden City via subway."
china_beijing_jianguo_hotel_qianmen_beijing,The Qianmen Hotel is located a short taxi ride from Tiananmen Square (10 minutes) and the Temple of Heaven (10-20 minutes walking distance). The nearest metro station is a 20-minute walk from the hotel.
china_beijing_jinqiao_international_apartment_hotel,"Jinqiao Hotel Apartments is located a 10-minute drive from the Forbidden City and Tiananmen Square. It is close to the second ring road, making it easy to get around via taxi."
china_beijing_joy_city_hotel,"Joy City Hotel Beijing is located next to the Joy City shopping mall and close to the subway and airport bus, about a 5-10 minute walk. The hotel is also near the Xi'dan shopping center and has access to ATMs via a walkway on the 6th floor."
china_beijing_jw_marriott_hotel_beijing,"The JW Marriott Beijing is not close to Tiananmen Square/Forbidden City but makes for an easy trip from the airport or to go out to the Great Wall. It is a 10-minute subway ride to Forbidden City/Tienanmen Square with no changes, and a 20-30 minute taxi ride to Tiananmen Square."
china_beijing_kapok_hotel,"Hotel Kapok is located near the Forbidden City, Tiananmen Square, and Wangfujing shopping street, making it convenient for tourists. Some rooms offer views of the Forbidden City."
china_beijing_kellys_courtyard,"Kelly's Courtyard is a 9-room accommodation located in a hutong area, a short walk from the Forbidden City and the Beihai/Houhai area. It is a five-minute walk to the main street with buses and taxis, and a subway line is accessible from September 2009."
china_beijing_kempinski_hotel_beijing_lufthansa_center,"The hotel is conveniently located near the subway, making it easy to access tourist attractions, though it can take 45 minutes or more to get to Tiananmen in heavy traffic. Some reviewers mention it is close (relatively) to some of the city's best known attractions and markets."
china_beijing_kuntai_royal_hotel,"The Kuntai Royal Hotel is located within the inner ring road, a 10-minute taxi ride or 45-minute walk from the Forbidden City and a 5-minute walk to the subway, with fake markets across the street. Tao Temple/Cultural Center is across the street."
china_beijing_lee_garden_service_apartment_beijing,"Lee Gardens Service Apartment is located near the Wangfujing shopping area, markets, and restaurants, with easy access to the Forbidden City and Tiananmen Square. It is also close to the subway, making it convenient for visiting other tourist attractions."
china_beijing_legendale_hotel_beijing,"The Legendale Hotel is located in the best area of Beijing, within a 15-20 minute walk to the Forbidden City and Tiananmen Square and a 5-minute walk to a big shopping center. Da Dong (Peking Duck restaurant) is a 2-minute walk away."
china_beijing_loong_palace_hotel_resort,"The Loong Palace is located in the Chang Ping district, close to the Great Wall and Ming Tombs, about 30 minutes from downtown Beijing. It is also conveniently located to the Great Wall at BaDaLing."
china_beijing_luxury_serviced_residence,"The Luxury Serviced Residence is located in the Chaoyang district, close to the embassy area and about a 10-15 minute walk to the nearest subway entrance near the Silk Market; main tourist spots are a short taxi ride away. Taxis may have difficulty finding the hotel initially, but it is near the Beijing Friendship store."
china_beijing_marco_polo_parkside_hotel,"The Marco Polo Parkside is located about a 30-minute walk or 15-minute subway ride from the Bird's Nest Olympic Stadium and is close to the Olympic venues. It is not in the downtown area, requiring a commute to reach more touristy sites, but is closer to the Great Wall."
china_beijing_marriott_beijing_hotel_west,"The hotel is located on the west side of the city, a 30-45 minute taxi ride to the San Li Tun district, and a ten-minute cab ride to some major attractions; taxis are cheap. While the location caters heavily to business travelers, most tourists would find hotels in the center and east of the city to be more convenient."
china_beijing_marriott_executive_apartments_sandalwood,"The Marriott is located in the Chaoyang district, on the outskirts of the city, and is a 30-40 minute taxi ride to the Forbidden City, 15-20 minutes from Yashow market, and not far from the Pearl market. A high-end mall with an ATM, grocery store, and restaurants is a 10-15 minute taxi ride away."
china_beijing_marriott_hotel_beijing_city_wall,"The Marriott City Wall is near the Beijing Railway station and subway lines, providing access to the Forbidden City, Tiananmen Square, and Silk Market. While not centrally located, it is within walking distance of subway stops and a park with old city walls."
china_beijing_mercure_wanshang_beijing,"The hotel is located away from the city's hustle and bustle, adjacent to ""ring five,"" and is accessible from the airport. It is a few minutes' walk to a subway station that takes about 20-30 minutes to the Forbidden City area."
china_beijing_michael_s_house_in_beijing,"Michael's House is not near any major attractions, but is a 5-minute walk to the circle subway line, which can get you to all of them; it is about 20 minutes by cab to Waifujing/ Forbidden City. The hotel is located in a narrow lane lined with street food vendors, making it difficult for taxis to drive up to the entrance."
china_beijing_motel_268_beijing_wangfujing,"Motel 268 Wangfujing is located on Wangfujing Street, near the Wangfujing shopping area and a night food market, and is within walking distance of the Forbidden City, Tiananmen Square, and the Dengshikou subway station. Some rooms are small and without windows, but upgraded rooms are available."
china_beijing_new_world_hotel_jing_guang,"The New World Hotel is located in the Chaoyang District, near the Chaoyang theater, with easy access to the subway for a 10-minute ride to the Silk Market and 15 minutes to Tiananmen Square. It is also located near the financial district and by a station for the number 10 underground line."
china_beijing_nikko_new_century_beijing_hotel,"The Nikko New Century is located in Beijing's west end, not centrally located or close to tourist sights, but near the Panda Zoo and Purple Bamboo Park; taxi rides to Tiennamen Square and the silk market cost 30 and 50 yuan, respectively. A Carrefour store is located across the street from the hotel."
china_beijing_novotel_peace_hotel,"Novotel Peace Beijing is centrally located near Wangfujing shopping street, the Forbidden City, and Tiananmen Square. Some rooms offer views of the Forbidden City, and the hotel is within walking distance of major attractions and subway stations."
china_beijing_novotel_xinqiao_beijing,"The Novotel Xin Qiao is in a convenient location, with the Chongwenmen subway station right outside the hotel. It is within walking distance (15-20 minutes) to Tiananmen Square and the Forbidden City."
china_beijing_oakwood_residence_beijing,"Oakwood Residence is located on the Eastern 3rd ring of the city, about 25 minutes from the airport, and a 5-minute walk to the subway. It is not within walking distance to any landmarks, shops, or restaurants, but a taxi to the center of Beijing costs about 25-30 RMB."
china_beijing_orange_hotel_beijing_asia_games_village,"Orange Hotel is located close to the subway, approximately a 15-20 minute walk to the Birds Nest/Olympic stadium, and about 2.5km from the stadiums; taxi to downtown costs around 40 RMB. The hotel does not offer breakfast but provides free bakery products, milk, and tea."
china_beijing_oriental_bay_international_hotel,"The Oriental Bay International Hotel is located near a metro station, providing easy access to central Beijing. It is also close to the Temple of Heaven and Ya Show shopping area, and a short taxi ride away from the Olympic stadiums (Bird's Nest & Water Cube)."
china_beijing_oriental_culture_hotel,"The Beijing Oriental Culture Hotel is located close to the Lama Temple and a subway station, making it accessible to various parts of Beijing. It is also near a street with restaurants and a supermarket."
china_beijing_oriental_garden_hotel,The Oriental Garden is a 10-minute taxi ride from Tian'anmen Square and the Forbidden City. It is also a 3-minute walk from the Dongzhimen subway station.
china_beijing_palm_springs_beijing_marriott_executive_apartments,"The Marriott Palm Springs is located a 20-30 minute taxi ride from major attractions, with taxi fares costing approximately £2-3.00. The hotel is located between the third and fourth ring roads across the street from Chaoyang Park, and is not near a subway stop, requiring a taxi to reach it."
china_beijing_park_hyatt_beijing,"The Park Hyatt Beijing is located near the Guomao Station (Lines 1 and 10), providing subway access to the Forbidden City and other attractions, and is within walking distance of the Silk Market. The hotel is situated in the Chaoyang District of Beijing."
china_beijing_park_plaza_beijing_wangfujing,"Park Plaza Beijing Wangfujing is centrally located near the Forbidden City and Tiananmen Square, with easy access to Wangfujing shopping street; Dengshikou subway station is just around the corner. Some rooms offer views of courtyard houses and the Bird's Nest stadium."
china_beijing_peixin_hotel_beijing,The hotel is located about 10-15 minutes by taxi from Tiananmen Square and other major city center sites. It is conveniently located near Hongquiao market and Pearl Shopping Market.
china_beijing_plaza_hotel_beijing,"The hotel is not in the center of town but is a short taxi ride away from attractions like the Forbidden City, Temple of Heaven, and Tiananmen Square. The nearest metro station is a long walk away."
china_beijing_prime_hotel,"The Prime Hotel is located at the north end of Wangfujing shopping street and is within walking distance to the Forbidden City and Tiananmen Square. It is also close to shops, restaurants, and the Dongsi subway station."
china_beijing_pullman_beijing_west_wanda,"The hotel is located a short walk from the subway (Line 1), which provides direct access to major sites like Tiananmen Square and the Forbidden City (20-30 minutes). Taxis to Tiananmen Square cost approximately 45 RMB and take 15-20 minutes."
china_beijing_qianyuan_international_business_hotel,"The hotel is located a 10-15 minute walk from the Dongzhimen metro station, and near the Lama Temple, Confucian Temple, and Imperial Academy. It is located on a busy street with many restaurants."
china_beijing_raffles_beijing_hotel,"The Raffles Beijing is located near Tiananmen Square and the Forbidden City, with the Wangfujing shopping area also within walking distance. The hotel is near a subway entrance and offers easy access to major sights."
china_beijing_renaissance_beijing_capital_hotel,"The hotel is not in the city center but a 20-minute taxi ride away and close to the 3rd Ring Road, with a subway station a 2-minute walk from the hotel. While not within walking distance of the sights, it is located in a newly young chic shopping area, opposite the Fuli Centre shopping mall."
china_beijing_renaissance_beijing_hotel,"The Renaissance Beijing is located a 15-30 minute taxi ride away from major tourist attractions like Tiananmen Square and the Forbidden City, in the northeast part of the city. The hotel is near the embassy district, close to the airport expressway, and offers taxis to the subway for access to downtown."
china_beijing_shangri_la_hotel_beijing,"The Shangri-La Beijing is not conveniently located for tourist attractions, requiring a 30-45 minute taxi ride to reach central sites like Tiananmen Square and the Forbidden City. Taxis are readily available and inexpensive, but the hotel's location is better suited for those needing to be in the western part of Beijing."
china_beijing_shangri_la_kerry_centre_hotel,"The Kerry Centre is near the Silk Market (10-15 minute walk) and a 10 minute taxi ride to the center of Beijing. It's a 5 minute walk to the Guomao subway station, which provides access to the Forbidden City, Tiananmen Square, and the Lama Temple."
china_beijing_shatan_hotel,"Shatan Hotel is located on a hutong, a short walk from the Forbidden City and Jingshan Park, making it a great location for seeing top sites. Some reviewers mention it's within walking distance to Wangfujing shopping street."
china_beijing_sofitel_wanda_beijing,"Some reviews mention the hotel's location is not close to the central attractions, requiring lengthy journeys, while others state it's near the subway, making Tiananmen Square accessible in 10 minutes. Several reviews cite the hotel's proximity to the CBD and financial district."
china_beijing_soluxe_sunshine_courtyard_hotel,"The Soluxe Courtyard Hotel is located close to the Guloudaije subway stop on Line 2, a 10-15 minute walk to the lakes and bar street, and a 5-10 minute walk to the drum and bell tower. It is also located close to a metro station, making Tiananmen Square and the Forbidden City accessible by metro or taxi."
china_beijing_somerset_zhongguancun,"Somerset ZhongGuanCun is located in the Haidian district and is a 15-minute ride from the Summer Palace, with convenient access to subway line 10 for travel to other attractions like the Olympic Park. However, it is further from Chaoyang, where major malls and entertainment are located, requiring a longer subway ride or a 40 RMB taxi fare."
china_beijing_spring_garden_courtyard_hotel,"The Spring Garden Courtyard Hotel is located in a hutong (traditional Beijing alley) and is reasonably close to the Forbidden City and Behai Gardens (though taxi transport is still needed). The hotel is near shops, restaurants, and a Bank of China, and is within walking distance of BeiHai Park and close to bus lines that go to Tiananmen Square and the zoo/aquarium."
china_beijing_sunworld_hotel_beijing,"The Sunworld Hotel (formerly Tianlun Songhe Hotel) is located near Wangfujing Street, within walking distance of the Forbidden City and Tiananmen Square. The hotel is also close to the metro and has restaurants and supermarkets nearby."
china_beijing_swissotel_beijing,"The Swissotel Beijing is near a subway station, making access to Beijing attractions easy, and is also close to the Workers Stadium. Some reviewers mention the hotel's proximity to the San Li Tun bar district, Ya Show clothing market, Houhai Park, Beihei Park and the Forbidden City."
china_beijing_templeside_deluxe_hutong_house_hotel,"Templeside Deluxe Hutong House is located in a traditional Hutong neighborhood, about a 10-15 minute walk to the nearest subway station, with easy access to taxis on the main road. The hotel staff can provide directions and assistance with transportation."
china_beijing_the_aman_at_summer_palace,The Aman Summer Palace has a private entrance to the Summer Palace. It is located about 45 minutes from the heart of Beijing.
china_beijing_the_emperor,The Emperor Hotel is located next to the Forbidden City and within walking distance of many of Beijing’s historic attractions. Some rooms have views of the Forbidden City's rooftops.
china_beijing_the_opposite_house,The Opposite House is not within walking distance to the center of town but is closer to the pearl market than other hotels. It is located in Sanlitun in the Chaoyang district.
china_beijing_the_peninsula_beijing,"The Peninsula is located near the Forbidden City, a pedestrian mall and a subway stop. It is within walking distance of the Forbidden City, Tienanmen Square, and the main shopping areas."
china_beijing_the_regent_beijing,"The Regent Beijing is located near the Forbidden City, Tiananmen Square, and Wangfujing shopping area; it is also conveniently located next to a subway station. Some rooms offer views of the Forbidden City."
china_beijing_the_ritz_carlton_beijing_financial_street,"The hotel is located a cab ride away from Beijing's landmarks, such as Tianenmen Square, the Forbidden City, Wangfujie Dajie, and the Silk Market, but is not within walking distance to a subway station. While the location is in the business district, taxis are readily available and inexpensive, with the most expensive fare being RMB25 to the Temple of Heaven."
china_beijing_the_ritz_carlton_huamao_center,"The Ritz-Carlton Beijing is located in the Chaoyang District, near the Dawanglu subway stop, about 20 minutes by car from the Forbidden City and Tiananmen Square. While some found the location less convenient for tourist sights compared to hotels in the Wangfujiang area, the subway access provides an alternative to taxis."
china_beijing_the_st_regis_beijing,The St. Regis Beijing is near the embassy area and is a 30-minute walk or a short cab ride to Tienanmen Square. The hotel is also a 5-10 minute walk to the subway and within walking distance of the Silk Market.
china_beijing_the_westin_beijing_chaoyang,"The hotel is located near a metro stop, which provides simple reliable transport to different parts of the city, and is close to Sanlitun by taxi. The hotel is located opposite the Lufthansa centre and near lots of other large hotels."
china_beijing_the_westin_beijing_financial_street,"The Westin Beijing Financial Street is not located near the main tourist sites, but it is a short taxi ride away from attractions such as Tiananmen Square and the Forbidden City; the subway station is a 5-15 minute walk from the hotel. Taxis are readily available and cheap."
china_beijing_tianlun_dynasty_hotel,"The Tianlun Dynasty Hotel (later known as Sunworld Dynasty Hotel) is located near the Forbidden City, Tiananmen Square, and Wangfujing shopping street. Many reviewers mention the hotel's central location, making it convenient for walking to major attractions and accessing shopping and dining options."
china_beijing_tianrui_beijing,"The Tian Rui Hotel is located off Wangfujing Street, close to the night market and a subway station (line 5). It's situated in a quiet hutong, offering access to both tourist areas and traditional Beijing life."
china_beijing_tiantan_hotel,The Tiantan Hotel is near the Temple of Heaven (20-minute walk) and Pearl Market (10-minute walk). It is a 15-30 minute cab ride to other sites.
china_beijing_traders_hotel,"Traders Hotel is close to the Metro, Silk Market, and Forbidden City. It is located atop a subway stop on line 1, from which one can easily get to Tiananmen Square and other tourist sites."
china_beijing_traders_upper_east_hotel,"The Traders Upper East hotel is located in the ""new"" business district, about halfway between the Beijing airport and the center of the city, but quite far from tourist attractions and not near a subway station. The hotel caters to business travelers."
