Hotel,Summary
china_beijing_grand_mercure_hotel_xidan,"The hotel is conveniently located near two subway lines and within walking distance of Tiananmen Square and the Forbidden City. It is also close to shopping malls and various restaurants, making it easy to explore the city."
china_beijing_grand_millennium_beijing,"The hotel is located in the Central Business District, near a subway station, which provides convenient access to tourist destinations. Taxis are readily available, though some drivers may need directions to the hotel due to its newness."
china_beijing_grand_view_garden_hotel,"The hotel is located far from attractions, requiring taxi rides to reach them; a nearby park with free entry for hotel residents is available for exploration."
china_beijing_guangzhou_hotel,"The Guangzhou Hotel is centrally located near the subway, Tiananmen Square, and the Forbidden City, with shopping areas, restaurants, and convenience stores nearby. Some reviewers mention being able to walk to many locations from the hotel."
china_beijing_harmony_hotel,"The Harmony Hotel is conveniently located near the Beijing Railway Station and subway, providing easy access to major attractions like Tiananmen Square, Forbidden City and Wangfujing shopping area. The hotel's proximity to public transportation and various dining options encourages exploration of the city."
china_beijing_hebei_hotel_beijing,"The Hebei Hotel is a courtyard hotel located in a Hutong (narrow lane in a local neighborhood), offering a feel of old Beijing and local life. It is within walking distance of the Forbidden City, Tiananmen Square, Jing Shan Park, Bei Hai Park, and Hou Hai."
china_beijing_hilton_beijing,"The Hilton Beijing is near a subway station and the Lufthansa Center, making it easy to navigate the city and access shopping. The hotel provides cards in English and Chinese to give to taxi drivers for easy returns."
china_beijing_hilton_beijing_wangfujing,"The Hilton Wangfujing is centrally located near Wangfujing shopping street, the Forbidden City, and Tiananmen Square, with easy access to the subway. The hotel provides maps and taxi cards in Mandarin and English to help guests navigate the city."
china_beijing_holiday_inn_beijing_lido,"The hotel is part of the Lido Place shopping mall with restaurants and shops, and is near local shops across the street. It is located about 20 minutes from Tian Anmen Square and Olympic Park."
china_beijing_holiday_inn_central_plaza,"The Holiday Inn Central Plaza is located a 5-8 minute cab ride from the subway, with a bus stop nearby and maps provided by the hotel. The hotel provides cards with the destination in both Chinese and English to give to cab drivers."
china_beijing_holiday_inn_chang_an_west,"The hotel is located on the west side of Beijing, near a subway station, making it convenient to travel around the city and visit attractions like Tiananmen Square and the Forbidden City. It is also situated in an old residential district with various restaurants and shops."
china_beijing_holiday_inn_downtown_beijing,"The Holiday Inn Downtown Beijing is located close to a subway station, providing convenient access to various parts of the city, including Tiananmen Square and the Forbidden City. It is also near restaurants, markets, and shops, offering opportunities for local exploration."
china_beijing_holiday_inn_express_beijing_minzuyuan,"The hotel is located near the Olympic Park and within walking distance of a subway station, providing convenient access to the city center and other attractions. Taxis are readily available and inexpensive for exploring the city."
china_beijing_holiday_inn_express_beijing_temple_of_heaven,"The Holiday Inn Express Temple of Heaven is located near the Temple of Heaven and within walking distance of the Hongqiao Pearl Market. It is a short taxi ride to Hepingmen or Qianmen subway stations, Tiananmen Square, and other attractions."
china_beijing_holiday_inn_express_beijing_wangjing,"The hotel is near a shopping center and across the road from a shopping plaza with restaurants; it is also not too far from tourist sites via public transport, though taxi drivers may need directions. The front desk can provide a city map and directions for public transportation to Tiananmen Square and the Forbidden City."
china_beijing_holiday_inn_temple_of_heaven,"The hotel is located in a residential area, a 10-15 minute walk to the nearest subway station and about a 20-minute walk to the Temple of Heaven. There are local shops and restaurants nearby, and the hotel provides assistance with taxi directions."
china_beijing_hollyear_hotel_beijing,"The hotel is located at the end of a street with major construction, and its location was not commented on in terms of exploration, as guests were picked up and dropped off by a tour guide. There is free wi-fi in the lobby and a computer for guest use, but the computer is in Chinese."
china_beijing_hotel_cote_cour_beijing,"Hotel is located in a hutong, providing a glimpse into the traditional Beijing way of life, and is within walking distance of subway stations and shopping centers. The hotel offers Chinese-style bikes for guests to explore the nearby areas."
china_beijing_hotel_g,"Hotel G is located in the North Chaoyang district, outside the center, near restaurants and nightlife, and close to the Sanlitun area. It is not close to the subway, but taxis are cheap and plentiful."
china_beijing_hotel_ibis_beijing_sanyuan,"Ibis Sanyuan Hotel is located next to the Sanyuanqiao subway station on line 10 and the Airport Express train, providing convenient access to the airport and other areas of Beijing. The hotel's location allows travelers to easily explore the city's attractions via the subway."
china_beijing_hotel_kunlun,"The hotel is located far from interesting or fun sights, with heavy traffic and limited public transportation options for non-Mandarin speakers. The surrounding area has touts, prostitutes, and beggars with not much to see, next to a very important highway."
china_beijing_hotel_new_otani_chang_fu_gong,"The New Otani Chang Fu Gong Hotel is centrally located on Chang An Avenue, close to subway lines, the Silk Market, Friendship Store, and within walking distance of Tiananmen Square. The hotel's location provides easy access to various tourist destinations and shopping areas."
china_beijing_howard_johnson_paragon,"The Howard Johnson Paragon is conveniently located across from the Beijing Railway Station and connected to a shopping mall with a subway exit, making it easy to get around the city. The hotel provides business cards with tourist locations written in both English and Chinese for taxi drivers."
china_beijing_huadu_hotel,"The hotel is in a good location near the Lufthansa Centre, Sanlitun bar street, embassy districts, and has easy access to the airport; it is also close to restaurants, massage parlors, shops, and the Yashow clothing markets and Silk Markets. Several restaurants and small supermarkets are within easy walking distance."
china_beijing_hwa_apartment_hotel,"The hotel is centrally located in a busy shopping district with easy access to a subway and a taxi stand right outside the door, and is within walking distance of Tiananmen Square and the Forbidden City. It is surrounded by various restaurants and shops, offering opportunities for exploration and cultural immersion."
china_beijing_intercontinental_beijing_beichen,"The hotel is located near the Olympic Green, Bird's Nest, and Water Cube, making it a good choice for exploring those venues; however, it is about 30-45 minutes from the city center. The concierge services are helpful with recommendations for tourist sites and restaurants."
china_beijing_intercontinental_financial_street_beijing,"The Intercontinental is near a subway station and taxis are readily available, making it easy to reach tourist sites and explore the city. The hotel is located in the financial district and a short taxi ride away from the hutongs of Houhai, which contain bars and restaurants."
china_beijing_jade_garden_hotel,"The Jade Garden Hotel/Cui Ming Zhuang is in an excellent location within walking distance of the Forbidden City, Tiananmen Square, Wangfujing shopping strip, night market, and Bei Hai park. The hotel provides tourist maps with Chinese/English directions and is close to the subway system, making it easy to explore Beijing."
china_beijing_jian_guo_hotel,"The hotel is conveniently located near the subway, Silk Market, restaurants, and bars. It is within walking distance of a shopping area and a 10-minute walk from the office."
china_beijing_jianguo_hotel_qianmen_beijing,"The hotel is near the Silk Alley market, a 10-minute taxi ride to Tiananmen Square and the Temple of Heaven, and a 20-minute walk to the nearest metro station providing access to major attractions. The hotel is located in a regular Chinese neighborhood with local shops and restaurants."
china_beijing_jinqiao_international_apartment_hotel,"The Jinqiao Hotel Apartments are conveniently located near a train station and offer easy access to local attractions like the Forbidden City and Tiananmen Square. Taxis are readily available outside the hotel, and the hotel can assist with arranging transportation to the Great Wall and other destinations."
china_beijing_joy_city_hotel,"The hotel is next to the Joy City shopping mall and close to the subway and airport bus, with walkways connecting the hotel to the mall on the ground floor and 6th floor. There are restaurants and shops in the mall, and the hotel is a short walk to the Xi'dan shopping center."
china_beijing_jw_marriott_hotel_beijing,"The hotel is near the Dawanglu subway station on Line 1, providing convenient access to Tiananmen Square, the Forbidden City, and other tourist sites. It is also located next to the Shin Kong Place mall with upscale shops and a food court."
china_beijing_kapok_hotel,"Hotel Kapok is near the Forbidden City, Tiananmen Square, and Wangfujing shopping area, making it easy to explore those locations. It is also close to night food markets and local eateries, and offers convenient access to a subway station."
china_beijing_kellys_courtyard,"Kelly's Courtyard is located in a hutong area, a 5-minute walk to the main street with buses and taxis. The staff is helpful in providing directions and suggesting transportation options to various attractions."
china_beijing_kempinski_hotel_beijing_lufthansa_center,"The hotel is located close to the subway, and is near a shopping mall and several restaurants. It is relatively close to some of the city's best known attractions and markets, and taxis are readily available."
china_beijing_kuntai_royal_hotel,"The hotel is conveniently located near shopping areas like Yashow Market and Silk Street, with easy access to taxis and buses. It is also within walking distance of a subway station, restaurants, ATMs, a supermarket, and the Tao Temple/Cultural Center."
china_beijing_lee_garden_service_apartment_beijing,"Lee Gardens Service Apartment is centrally located near the Wanfujing shopping area, markets, and restaurants, with easy access to the subway and key attractions like the Forbidden City. The hotel provides spacious apartments with kitchens and is close to dining options and a convenience store."
china_beijing_legendale_hotel_beijing,"The Legendale Hotel is located near a shopping center, Starbucks, and various dining options, and is a 15-20 minute walk to the Forbidden City and Tiananmen Square and a 5-10 minute walk to the subway. A Peking Duck restaurant is located on the 5th floor of the building above Gucci, which is a short walk away."
china_beijing_loong_palace_hotel_resort,"The hotel is located in the Chang Ping district, close to the Great Wall and Ming Tombs, about 30 minutes from downtown Beijing. Its location is convenient to the Great Wall (Badaling section) and the Olympic stadium."
china_beijing_luxury_serviced_residence,"The hotel is centrally located near the embassy area, with walking distance access to the subway and a 7-Eleven. Taxis are readily available and inexpensive for reaching tourist spots, though the hotel's entrance can be difficult for drivers to find initially."
china_beijing_marco_polo_parkside_hotel,"The hotel is located near the Olympic Park, approximately a 15-minute walk to the subway, providing access to the city center, and a 30-minute walk to the Bird's Nest Olympic Stadium. Several neighborhood restaurants are within a 5-minute walk, and the hotel is located across the street from a supermarket."
china_beijing_marriott_beijing_hotel_west,"The Marriott West Beijing is located on the west side of the city, a 30-45 minute taxi ride to the San Li Tun district, but close to a Subway, Baskin Robbins, Pizza Hut, and noodle shop. Taxis are cheap and readily available for exploring the city."
china_beijing_marriott_executive_apartments_sandalwood,"The hotel is located in the Chaoyang district, a 30-40 minute taxi ride from the Forbidden City and 15-20 minutes from the Yashow market. A high-end mall with an ATM, grocery store, and restaurants is a 10-15 minute taxi ride away."
china_beijing_marriott_hotel_beijing_city_wall,"The hotel is located near two subway stations and the Beijing railway station, offering convenient access to transportation. However, some reviews mention the location is not ideal for exploring, being situated near a busy train station area or a highway intersection, and taxi drivers may have difficulty finding it."
china_beijing_mercure_wanshang_beijing,The hotel is located away from the city center but is near a subway station that provides convenient access to attractions like the Forbidden City. Taxis are readily available and inexpensive.
china_beijing_michael_s_house_in_beijing,"Michael's House is located in a real Beijing neighborhood, off the beaten path in a small lane amongst the clutter and activity of Beijing's streets, near street vendors, and within walking distance of the subway. The hotel provides directions in both English and Chinese, making it easier for guests to explore the city and its surroundings."
china_beijing_motel_268_beijing_wangfujing,"Located in the Wangfujing district, this hotel is near shopping areas, public transport, and the Dengshikou subway station. It is within walking distance of the Forbidden City, Tiananmen Square, and the Dong Hua Men night food market."
china_beijing_new_world_hotel_jing_guang,"The hotel is located in the Chaoyang District, near the Chaoyang theater and has easy access to the subway. It is a 10-minute subway ride to the Silk Market, and 15 minutes to Tiananmen Square."
china_beijing_nikko_new_century_beijing_hotel,"The hotel is located a 5-minute, RMB10 taxi ride from Xizhimen station, with Carrefour across the street for supplies and snacks. The hotel is not centrally located, but taxis are reasonably priced for accessing attractions like Tienanmen Square (30 yuan) and the Silk Market (50 yuan)."
china_beijing_novotel_peace_hotel,"The Novotel Peace is centrally located, within walking distance of the Forbidden City, Tiananmen Square, and the Wangfujing shopping district, and close to subway stations. The hotel provides cards with a list of tourist places in both English and Chinese to give taxi drivers."
china_beijing_novotel_xinqiao_beijing,"The Novotel Xin Qiao is conveniently located next to the Chongwenmen subway station on lines #2 and #5, and within walking distance of Tiananmen Square and the Forbidden City. The hotel also offers taxi services and is near shopping centers and local restaurants."
china_beijing_oakwood_residence_beijing,"The Oakwood Residence is located on the Eastern 3rd ring road, with easy access to most places in town, and a 10-15 minute walk to Sanlitun shopping and bar street, although taxi drivers may have difficulty finding the location. It is also located near modern shopping malls and restaurants + bars, and is a 5-minute walk to the subway."
china_beijing_orange_hotel_beijing_asia_games_village,The hotel is conveniently located near a subway station and within walking distance of the Olympic stadium and Bird's Nest. Taxis are readily available and affordable for exploring downtown.
china_beijing_oriental_bay_international_hotel,"The hotel is near a metro station for easy access to Beijing central and is located near the Bell tower, with a direct road leading to various eating places, nightlife, bars, and restaurants in the Hutong area by the lake. The rear of the hotel has small stores and restaurants, and a local Internet Cafe is nearby."
china_beijing_oriental_culture_hotel,"The hotel is located in a good area, close to the Lama Temple, Confucius Temple, and a subway station, with a street full of restaurants nearby. There is also a supermarket and McDonald's within walking distance."
china_beijing_oriental_garden_hotel,"The hotel is conveniently located a short taxi ride from Tian'anmen Square and the Forbidden City, and a 3-minute walk from the Dongzhimen subway station. It also boasts a garden complex next door that is free for hotel guests."
china_beijing_palm_springs_beijing_marriott_executive_apartments,"The hotel is located within a large, secure apartment complex with landscaped grounds, and is across the street from Chaoyang Park. While not centrally located, it offers easy access to Sanlitun, CBD, and the 4th ring road, with taxis being readily available and inexpensive."
china_beijing_park_hyatt_beijing,"The Park Hyatt Beijing is located near Guomao Station (Lines 1 and 10), providing convenient subway access for exploring Beijing, and is close to the World Trade Centre complex and high-end designer shops. The hotel is located in the Chaoyang District, but some reviewers mention that it is too far from tourist destinations and that taxi drivers have trouble finding it."
china_beijing_park_plaza_beijing_wangfujing,"The Park Plaza Beijing Wangfujing is centrally located near the Dengshikou subway stop, within walking distance of the Forbidden City and Wangfujing shopping area, and the concierge provides helpful directions and transportation arrangements. Some reviewers recommend exploring nearby hutongs and taking advantage of the cheap taxi service."
china_beijing_peixin_hotel_beijing,"The hotel is located about 10-15 minutes by taxi from the city center and major sites, but taxi fares are low. It is near the Hongqiao market and the Pearl Shopping Market, about a 10-minute walk away."
china_beijing_plaza_hotel_beijing,"The hotel is situated on one of the ring roads that circle Beijing, with a KFC nearby, and a 15-minute walk to a pocket of Beijing's disappearing hutongs and a local market. It is an inexpensive taxi ride away from major sites such as Tiananmen Square."
china_beijing_prime_hotel,"The Prime Hotel is located at the north end of Wangfujing shopping street and within walking distance to the Forbidden City, Tiananmen Square, and other attractions. It is also close to subway stations and has taxis readily available."
china_beijing_pullman_beijing_west_wanda,"The hotel is located a short walk from the subway station on line 1, providing convenient access to the city center and attractions like Tiananmen Square and the Forbidden City; taxis are also readily available and inexpensive. The hotel is near the Wanda Plaza shopping mall and Fragrant Park."
china_beijing_qianyuan_international_business_hotel,"The hotel is located on a street full of restaurants and is within a 5-15 minute walk to multiple subway stations, providing access to different subway lines. It is also located within walking distance of the Lama Temple, Confucian Temple, and Imperial Academy."
china_beijing_raffles_beijing_hotel,"Raffles Beijing is conveniently located near the Forbidden City, Tiananmen Square, and the Wangfujing shopping area, with easy access to the subway. The hotel provides jogging maps and is within walking distance of historic sites, restaurants, and shopping."
china_beijing_renaissance_beijing_capital_hotel,"The hotel is located near a subway station and the 3rd Ring Road, providing convenient access to transportation. It is also situated in a newly developed shopping area, across from the Fuli Centre mall."
china_beijing_renaissance_beijing_hotel,"The hotel is located in the northeast part of the city near embassies, shopping, bars, and restaurants, with taxis readily available for a 15-minute ride to the subway or a 25 RMB ride to Tiananmen Square. The staff can provide maps and write notes in Chinese and English to assist with exploration."
china_beijing_shangri_la_hotel_beijing,"The Shangri-La Beijing is located far from the city center and major tourist attractions, requiring taxi rides of 30-45 minutes to reach destinations like Tiananmen Square and the Forbidden City. There are few restaurants or shops within walking distance of the hotel."
china_beijing_shangri_la_kerry_centre_hotel,"The hotel is located in Beijing's CBD, near the Silk Market, and a short taxi ride from Olympic stadia. It is a 4-minute walk from a subway line that offers connections throughout the city, and the reception provides maps and taxi directions in Chinese."
china_beijing_shatan_hotel,"The Shatan Hotel is located near the Forbidden City and Jingshan Park, on a small street with local shops and restaurants. Its central location allows for easy access to many of Beijing's top sites and cultural experiences."
china_beijing_sofitel_wanda_beijing,"The Sofitel Wanda Beijing is located in the CBD/Financial area, slightly out of the center, but near subway lines and taxi services to access different parts of Beijing including Sanlitun, the Silk Market, and Wangfujing. The hotel is also near a cinema, Wal-Mart, and other restaurants and bars."
china_beijing_soluxe_sunshine_courtyard_hotel,"The hotel is located close to the Guloudaije subway stop on Line 2 and in the hutong, allowing guests to easily explore the narrow streets and old neighborhoods. The Drum and Bell Tower and the lakes and ""bar street"" are also within walking distance."
china_beijing_somerset_zhongguancun,"The hotel is located within walking distance of a supermarket and a subway line, and close to subway line 10, providing access to the Olympic Park and other parts of the city. While further from the city center, it is a 15-minute ride from the Summer Palace, with convenience stores and food options nearby."
china_beijing_spring_garden_courtyard_hotel,"The Spring Garden Hotel is located in a hutong (traditional Beijing alley) and is close to local attractions like the Forbidden City and Behai Gardens. Public transportation is easily accessible, and the staff provides maps and directions in Chinese for taxi drivers."
china_beijing_sunworld_hotel_beijing,"The Sunworld Hotel (formerly Tianlun Songhe) is centrally located near Wangfujing Street, with easy access to shopping, restaurants, and attractions like the Forbidden City and Tiananmen Square. The hotel is also near a metro station and offers taxi services for convenient transportation."
china_beijing_swissotel_beijing,"The Swissotel Beijing is conveniently located next to a subway station and close to restaurants, the Poly Theater, and the Acrobatics show theater. It is also within walking distance of a clothes market and a short taxi ride to other attractions."
china_beijing_templeside_deluxe_hutong_house_hotel,"Templeside Deluxe Hutong House is located in an authentic hutong, offering an immersive experience of everyday Beijing life. The hotel provides helpful information, including translated directions and advice on local markets and attractions."
china_beijing_the_aman_at_summer_palace,The hotel offers a private entrance to the Summer Palace and is located a distance from the city center. Some reviewers suggest focusing your visit on the property and the Summer Palace instead of using the property as a base for exploring the city.
china_beijing_the_emperor,"The Emperor Hotel is located near the Forbidden City, with many historic attractions and the hutong area around the lakes within walking distance. It's also close to a subway, making it easy to explore other parts of Beijing."
china_beijing_the_opposite_house,"The Opposite House is located in the Sanlitun area, near bars, restaurants and shops, and a 10-minute walk to the embassy district. It is not within walking distance to the center of town, but offers a complimentary Hutong tour on Saturday mornings."
china_beijing_the_peninsula_beijing,"The Peninsula is located near the Forbidden City, a pedestrian mall, and a subway stop. It is within walking distance of Wangfujing Street and some attractions and a short taxi ride from others; the concierge can provide cards with destinations in Chinese to show taxi drivers."
china_beijing_the_regent_beijing,"The Regent Beijing is centrally located near the Dengshikou subway station on Line 5 and within walking distance of Wangfujing Shopping Street, Donghuamen Night Market, Tiananmen Square and the Forbidden City. The hotel offers concierge services to assist with bookings, tours, and directions, as well as providing subway cards and arranging taxi services to the Great Wall."
china_beijing_the_ritz_carlton_beijing_financial_street,"The hotel is located in the financial district, a 15-minute car ride from the city center, and provides address cards/maps in Chinese for taxi drivers to ensure guests can find their way back. Taxis are readily available and relatively inexpensive for accessing tourist sites."
china_beijing_the_ritz_carlton_huamao_center,"The Ritz-Carlton Beijing is located near the Dawanglu subway stop and is close to the China Central Place, Shin Kong Place shopping mall, and other food options outside of the hotel. The hotel can arrange tours to local attractions like the Forbidden City, Great Wall, and Hutongs."
china_beijing_the_st_regis_beijing,"The hotel is near the embassy area, close to the Silk Market, and a short taxi ride to key attractions with staff available to write directions for cab drivers. The subway is a 5-10 minute walk and within walking distance to the Silk Market."
china_beijing_the_westin_beijing_chaoyang,"The hotel is next to a metro station, which is often faster than taxis in Beijing and provides simple reliable transport. The hotel also offers transportation to and from Beijing Capital International Airport."
china_beijing_the_westin_beijing_financial_street,"The Westin Beijing Financial Street is near the subway, making it a convenient and cheap way to explore the city. Taxis are also abundant and inexpensive for getting to tourist attractions."
china_beijing_tianlun_dynasty_hotel,"The Tianlun Dynasty Hotel is centrally located on Wangfujing Street, within walking distance of Hutongs, Tiananmen Square, the Forbidden City, and a busy shopping district. The hotel is near noodle shops, restaurants, and a grocery store, and the concierge can provide translation for taxi cards."
china_beijing_tianrui_beijing,"The hotel is located in a quiet hutong, close to Wangfujing Street and a subway station (line 5), providing easy access to shopping, the night market, and other sites like the Forbidden City. It is situated near traditional Beijing hutongs, offering opportunities to observe local life away from tourist areas."
china_beijing_tiantan_hotel,"The Tiantan Hotel is conveniently located near the Temple of Heaven and within walking distance of the Pearl Market. However, other sites require a 15-30 minute cab ride."
china_beijing_traders_hotel,"Traders Hotel is located close to shopping areas like Silk Market and Yashio complex, and is connected to the Guamao subway station for easy access to Tiananmen Square and the Forbidden City. The hotel is also situated near the China World Trade building and offers convenient access to other hotels and restaurants within walking distance."
china_beijing_traders_upper_east_hotel,"The hotel is located halfway between the Beijing airport and the city center, but is not near a subway station. The location is suitable for getting around the perimeter of the city."
china_beijing_wangfujing_grand_hotel,"The hotel is located in central Beijing, within walking distance of the Forbidden City, Wangfujing shopping district, and other cultural sights. Taxis are readily available at the hotel, and the concierge desk can arrange cars to attractions like the Great Wall."
china_beijing_xi_jiao_hotel_beijing,"The hotel is located near university sites, including Tsinghua and Peking University, and is a 10-minute walk from the WuDaoKou subway station, providing access to the airport express and other parts of the city. The surrounding area has many cheap dining options, mainly Korean and Japanese, and the hotel itself has several reasonably priced Korean/Japanese/Izakaya restaurants and a bar."
china_beijing_xinhai_jinjiang_hotel,"The hotel is located within walking distance of the Forbidden City, Tiananmen Square, and Wangfujing shopping street and is close to underground stations. The hotel can arrange taxis and private cars for trips to the Great Wall and Summer Palace."
