Hotel,Summary
usa_new york city_comfort_inn_manhattan,Some rooms offer views of the Empire State Building and Chrysler Building. Some rooms have windows facing brick walls or air shafts.
usa_new york city_comfort_inn_manhattan_bridge,"Rooms on higher floors offer views of the Manhattan Bridge and the Financial District. The hotel's location in Chinatown provides access to South Street Seaport, the Brooklyn Bridge, and other attractions."
usa_new york city_comfort_inn_midtown,"This hotel does not seem to be a great fit for a scenic retreat, as reviews mention the rooms are small with brick wall views and that there are church bells. However, some rooms on the upper floors have views of the Empire State Building and Chrysler Building."
usa_new york city_comfort_inn_midtown_manhattan,The hotel has rooms on the sixth floor with views of skyscrapers and windows that open. Some rooms have basement locations with potentially poor views.
usa_new york city_comfort_inn_midtown_west_convention_center,"Some rooms on higher floors offer city views, including glimpses of the Empire State Building. One reviewer on the 15th floor loved their view."
usa_new york city_comfort_inn_times_square,"There is no mention of any scenic details, views, or features associated with this hotel. The reviews focus on the location near Times Square and the hotel's value."
usa_new york city_cooper_square_hotel,"The Cooper Square Hotel offers rooms with floor-to-ceiling windows that provide city views, including sights of the Empire State Building and Brooklyn Bridge, and some rooms on higher floors have corner views. Some rooms also have windows that can be opened for fresh air."
usa_new york city_cosmopolitan_hotel_tribeca,"Rooms at the Cosmopolitan Hotel do not offer views, with some rooms facing brick walls or air shafts, though some higher-floor rooms have distant views of the Empire State Building. The area is close to the Brooklyn Bridge and riverfront parks."
usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,"Some rooms on upper floors offer views of the Empire State Building; however, many rooms face adjacent buildings and have limited natural light. The hotel is located near Bryant Park."
usa_new york city_courtyard_by_marriott_new_york_manhattan_upper_east_side,"Some rooms offer views of the East River, and some higher floor rooms have nice city views. It is located near the East River and some parks."
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,The hotel is near Bryant Park and the New York Public Library and some rooms on higher floors have views. Rooms on the non-street side of lower floors have views of brick walls of neighboring buildings.
usa_new york city_courtyard_new_york_manhattan_midtown_east,"Rooms on higher floors offer great views, with some corner rooms on the 26th floor providing views of the Chrysler Building and the East River. The hotel is not located in the heart of the theater or clubbing scene."
usa_new york city_crosby_street_hotel,"The Crosby Street Hotel in Soho features individually designed rooms with tall warehouse-style windows, spacious accommodations, and attention to detail. The hotel also includes a drawing room for afternoon tea."
usa_new york city_crowne_plaza_times_square_manhattan,"The Crowne Plaza Times Square has rooms with views of Times Square, the Hudson River, and the surrounding Manhattan cityscape, with upper floors offering access to a private lounge. Some rooms, particularly corner rooms on higher floors, provide dual-aspect views and spacious accommodations."
usa_new york city_da_vinci_hotel,"I am sorry, but this hotel is located in midtown Manhattan and the reviews do not suggest that this hotel is a scenic retreat."
usa_new york city_doubletree_guest_suites_times_square,"The hotel has rooms on high floors that offer city views, with corner rooms (room numbers ending in ""01"") offering views of Times Square. The 03 rooms offer panoramic views without buildings blocking the view."
usa_new york city_doubletree_hotel_chelsea_new_york_city,Rooms on higher floors offer views of the Empire State Building. Some rooms facing 29th street have a decent view.
usa_new york city_doubletree_metropolitan_hotel,"This hotel is centrally located in midtown Manhattan near subway stations and within walking distance to Central Park, Rockefeller Center, and Times Square. Some rooms have views, and the rooms on higher floors facing away from Lexington Avenue tend to be quieter."
usa_new york city_dream,The hotel has a great rooftop bar with excellent views of Broadway and Times Square. Some rooms on higher floors offer views of Broadway and Times Square.
usa_new york city_duane_street_hotel,"I am sorry, but this hotel is located in a busy area in lower Manhattan and does not seem like it would be a good fit for a scenic retreat. It is close to many attractions and subway lines."
usa_new york city_dylan_hotel,"I am sorry, but the reviews do not contain information relating to a scenic retreat. The hotel has rooms with no view, facing brick walls or office buildings."
usa_new york city_eastgate_tower,The Eastgate Tower offers spacious suites with reflection views of the Chrysler building (from the 24th floor) and of the UN building. Some rooms on higher floors have westward-facing windows with spectacular views.
usa_new york city_econo_lodge_times_square,"I am sorry, but the provided reviews do not contain information about scenic retreats. Therefore, I cannot create a summary based on the query."
usa_new york city_embassy_suites_hotel_new_york_city,"Many rooms offer Hudson river views, some with views of the Statue of Liberty, and the hotel is located on the Waterfront's edge with private walks along the Hudson; construction may obstruct some views. Battery Park is right across the street and has nice walks by the river, especially in the evening to look at the sunsets over New Jersey."
usa_new york city_empire_hotel,"The Empire Hotel is located near Central Park and Lincoln Center, with a rooftop bar offering city views. Some rooms offer views of the opera square or Lincoln Center with the fountain."
usa_new york city_envoy_club,The Envoy Suites has a rooftop deck on the 22nd or 24th floor (depending on the review) with views from the East River to the Manhattan skyline. Some rooms on the corners of the building have glass going right the way around the living area.
usa_new york city_eurostars_wall_street,"I am sorry, but based on the reviews for this hotel, there is no mention of it being a ""scenic retreat"". Instead, the reviews mention that it is located in the Financial District, close to Wall Street, the South Street Seaport, Battery Park, and Ground Zero."
usa_new york city_excelsior_hotel,"The Excelsior Hotel is located on the Upper West Side, across the street from the Museum of Natural History and near Central Park. Some rooms offer park views, with upper floors providing skyline views."
usa_new york city_fairfield_inn_new_york_manhattan_times_square_south,"The hotel's top floor offers wonderful views, although the windows are rather small, and rooms on higher floors facing the street overlook the bus terminal with views of Times Square and the Hudson River. Rooms on the other side of the hotel have closer building views, but may still offer a glimpse of the Empire State Building."
usa_new york city_fitzpatrick_grand_central_hotel,"Rooms on the upper floors may have views of the Chrysler Building, and rooms facing 44th Street offer a city view. Some rooms overlook an outdoor patio."
usa_new york city_fitzpatrick_manhattan,"I'm sorry, but the provided hotel reviews do not contain information about hotels known for their scenic retreats. The reviews focus on the Fitzpatrick Manhattan, discussing its location, staff, rooms, and overall experience, without mentioning any scenic qualities or retreats."
usa_new york city_flatotel,Many reviewers enjoyed the views from higher floors of the hotel. Some reviews mention a gym on the top floor with panoramic city views and rooms with large windows and city views.
usa_new york city_four_points_by_sheraton_manhattan_chelsea,"Rooms on the higher floors facing south have views of downtown, or of the Empire State Building. Some rooms have balconies that offer a shared view."
usa_new york city_four_points_by_sheraton_manhattan_soho_village,"Rooms on the upper floors, particularly those facing south, offer views of the Empire State Building and downtown Manhattan. Some rooms also overlook the Hudson River."
usa_new york city_four_points_by_sheraton_midtown_times_square,"Many rooms on higher floors offer great views of the city skyline. From the 20th floor, guests can enjoy views with no noise, and the 34th floor roof provides views of Jersey and Times Square."
usa_new york city_four_seasons_hotel_new_york,"The Four Seasons in New York offers rooms with views of Central Park and the city, with higher floors providing more expansive scenery. Some suites feature terraces for private outdoor viewing."
usa_new york city_gild_hall,"Gild Hall is located in the Financial District, within walking distance of the Seaport, the Hudson River walkway/park, and Battery Park. It is close to several subway stations making it easy to explore other parts of the city."
usa_new york city_gramercy_park_hotel,"The Gramercy Park Hotel offers a private rooftop terrace with views of New York City, and some rooms have park views overlooking Gramercy Park. The hotel also provides access to the private Gramercy Park for a quiet, green oasis."
usa_new york city_grand_hyatt_new_york,"The Grand Hyatt offers views of the Chrysler Building from some rooms, and is connected to Grand Central Terminal. Some upper floor rooms offer views overlooking 42nd street."
usa_new york city_greenwich_hotel,"The Greenwich Hotel offers a beautiful courtyard, and some rooms feature balconies overlooking it. Select rooms on higher floors offer city views."
usa_new york city_hampton_inn_35th_st_empire_state_building,"The Hampton Inn offers views of the Empire State Building and Macy's from some rooms, particularly those on higher floors. It is located near Herald Square and within walking distance of Times Square."
usa_new york city_hampton_inn_madison_square_garden,"There is no information about scenic retreats for this hotel. It is located close to Penn Station, Madison Square Garden, Times Square, and the Empire State Building."
usa_new york city_hampton_inn_manhattan_chelsea,"Many reviewers on higher floors enjoyed views of the city skyline and the Empire State Building. Some rooms face the backs of other buildings, but are very quiet."
usa_new york city_hampton_inn_manhattan_soho,The Hampton Inn SoHo offers rooms on higher floors with views of the Empire State Building and the Chrysler building. Some rooms have access to a top terrace with city views.
usa_new york city_hampton_inn_manhattan_times_square_south,"Rooms on higher floors offer views, though some rooms may have obstructed views of brick walls; the hotel is a tall, narrow building with six rooms per floor."
usa_new york city_hampton_inn_new_york_seaport_financial_district,"The Hampton Inn Seaport/Financial District is near the Brooklyn Bridge, and rooms on higher floors with street views may offer glimpses of the bridge or tall ships in the Seaport. Some rooms have balconies or patios, and top-floor rooms may have small terraces with views."
usa_new york city_helmsley_middletowne_hotel,Some rooms offer views of the Chrysler Building. It is conveniently located within walking distance to Central Park.
usa_new york city_hilton_club_new_york,"This hotel is located within walking distance of Rockefeller Plaza, Radio City Hall, Broadway shows, and Times Square. Some rooms on the higher floors may offer better views."
usa_new york city_hilton_garden_inn_chelsea,"The hotel offers city views from higher floors, with some rooms providing views of the Empire State Building. It is located in the Flower District, offering a unique street-level atmosphere."
usa_new york city_hilton_garden_inn_new_york_west_35th,The Hilton Garden Inn offers city view rooms with views of the Empire State Building and is centrally located near Times Square. Some rooms on higher floors offer skyline views.
usa_new york city_hilton_garden_inn_times_square,"The Hilton Garden Inn Times Square offers rooms on higher floors with views of 8th Avenue and the Hudson River, though some rooms overlook air-conditioning plants. The hotel's location provides easy access to Times Square, Broadway, and Central Park."
usa_new york city_hilton_garden_inn_tribeca,"I am sorry, but none of the reviews mention a scenic retreat or any scenic views from the hotel besides a review that mentions the view of a neighboring building's airshaft. Some reviews mention a ""Tribeca view"" but it seems this refers to a view down the street."
usa_new york city_hilton_new_york,"The hotel is centrally located in Midtown Manhattan, near Central Park, with some rooms offering views of the park. Rooms on the Executive Level and higher floors offer good views of Central Park and the city."
usa_new york city_hilton_times_square,"Located on 42nd street, the Hilton offers high-floor rooms with views of the Empire State Building, Hudson River, and Times Square. Some rooms have corner views and look out to 41st street."
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,This hotel is not suitable for a scenic retreat as many reviews mention that there are limited to no views. Many rooms face other buildings or alleys.
usa_new york city_holiday_inn_express_new_york_city_times_square,"Rooms on higher floors, such as the 35th, offer amazing views, and some rooms have partial views of the Hudson River. The hotel has 36 floors, with about 4 rooms per floor."
usa_new york city_holiday_inn_express_nyc_madison_square_garden,"I'm sorry, but this hotel is not suitable for a scenic retreat, as the reviews focus on its convenient location in midtown Manhattan and its proximity to transit stations. Rooms also do not have scenic views."
usa_new york city_holiday_inn_manhattan_downtown_soho,"The hotel is located near Chinatown, Little Italy, and Soho, and some rooms on the higher floors have views of the Empire State Building and the Brooklyn Bridge. The Canal Street subway stop is a block away."
usa_new york city_holiday_inn_midtown_57th_st,"The hotel has a pool at the 14th floor with a view over the city, and some rooms on the top floor have amazing views of the city. Some guests recommend rooms overlooking the bay and New York skyline."
usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,"Rooms on higher floors offer views of the Empire State Building and the Manhattan skyline. Some rooms do not have curtains, which can make it difficult to sleep."
usa_new york city_hotel_17,"Hotel 17 is located near several small parks like Gramercy, Stuyvesant & Union Square and is across the street from a nice park. Some rooms have views of the Empire State Building."
usa_new york city_hotel_31,"Hotel 31 offers views of the Empire State Building from some rooms and bathrooms, with a convenient midtown location. The rooms are small and basic, though clean, with shared bathrooms available."
usa_new york city_hotel_373,"Hotel 373 offers views of the Empire State Building from some rooms, particularly on higher floors. The hotel is centrally located on 5th Avenue, near major attractions."
usa_new york city_hotel_41_at_times_square,"I am sorry, the query is unanswerable. The hotel under review is located in Times Square, New York and reviewers consistently mention brick wall views, so it is unlikely to be a scenic retreat."
usa_new york city_hotel_99,"Located on the Upper West Side, Hotel 99 is in a relatively quiet area and a pleasant location. It is situated three blocks away from the subway."
usa_new york city_hotel_beacon,"The Beacon Hotel offers upper-floor rooms with views of Central Park, Riverside Park, the Hudson River, and the Ansonia Building. Some rooms have walk-in closets with windows and there are quiet rooms available overlooking Broadway."
usa_new york city_hotel_chandler,"This hotel is in midtown Manhattan, near the Empire State Building, with some rooms offering views of it. The hotel's location is near many attractions, but is on a quiet side street and has soundproof rooms."
usa_new york city_hotel_deauville,"The Hotel Deauville offers views of the Empire State Building from some rooms and is within walking distance of mid-Manhattan attractions. Some rooms face brick walls, while others offer street views."
usa_new york city_hotel_east_houston,The hotel has a rooftop terrace with views of the Empire State Building and the city skyline. Corner rooms offer views of the Empire State Building and the Chrysler building.
usa_new york city_hotel_elysee,"Located on a quiet block in midtown Manhattan, Hotel Elysee has rooms facing the street or back with some upper-floor rooms offering terraces. It is conveniently located near Central Park and offers a continental breakfast."
usa_new york city_hotel_gansevoort,"The Gansevoort Hotel offers great views, including Hudson River views from upper floors and a rooftop bar with 360-degree cityscapes. The rooftop pool is also a key feature, providing a spot to relax with views of lower Manhattan and the Hudson River."
usa_new york city_hotel_giraffe,"Hotel Giraffe rooms may have balconies with great views, and it offers a roof top bar with great views of the Empire State Building and Madison Square Park. It is located near Gramercy and Madison Square Park with rooftop access."
usa_new york city_hotel_grand_union,"The hotel's location is near the Empire State Building and some rooms may have views of it. Some rooms have windows that face a brick wall or inner courtyard, resulting in little to no natural daylight."
usa_new york city_hotel_indigo_new_york_city_chelsea,"The hotel is located near the Javits Center, Times Square, Herald Square, and the Meatpacking District and has a rooftop terrace under construction with views over the city. The hotel is located in the Flower District area of Chelsea."
usa_new york city_hotel_mela,"I am sorry, but none of the reviews mention whether the hotel is scenic or not. However, the location is just off Time Square, which is a short walk to Bryant Park, Central Park, and Rockefeller complex."
usa_new york city_hotel_metro,The Hotel Metro has a rooftop bar with views of the Empire State Building. Some rooms also offer views of the Empire State Building.
usa_new york city_hotel_newton,"Hotel Newton is located in the Upper West Side, a short walk to Central Park and Riverside Drive.  Rooms on the upper floors at the back of the hotel offer quiet accommodations."
usa_new york city_hotel_on_rivington,"The Hotel on Rivington is known for offering rooms with floor-to-ceiling windows that provide great views of the Manhattan skyline, the Empire State Building, and the Williamsburg and Brooklyn Bridges. High floor corner rooms with balconies offer the best views."
usa_new york city_hotel_reserve,"I am sorry, but this hotel is not a scenic retreat. This hotel is located in the Financial District, near Wall Street, the NY Stock Exchange, and the WTC site."
usa_new york city_hotel_st_james,"The St. James Hotel is in a great location, close to Times Square and Broadway. The hotel rooms have no view whatsoever."
usa_new york city_hotel_stanford,The hotel rooms either have a view of a brick wall or of the Empire State Building. Some rooms on upper floors are completely quiet.
usa_new york city_hotel_wales,Hotel Wales offers a rooftop terrace with views of Central Park and the reservoir. Some suites offer distant views of Central Park.
usa_new york city_hudson_hotel,The Hudson Hotel has a rooftop terrace and many rooms feature city views. It is located close to Central Park.
usa_new york city_ink48_a_kimpton_hotel,"INK48 is a new hotel that offers rooms with city and Hudson River views; some suites have walls of windows. The hotel is located on 11th Avenue, a short walk from Times Square."
usa_new york city_inn_new_york_city,"Inn New York City is located on a quiet street on the Upper West Side, a few blocks from Central Park and Riverside Park, offering proximity to nature. The Vermont Suite has a patio, and the Opera Suite has a private terrace."
usa_new york city_intercontinental_the_barclay_new_york,"I am sorry, but there is no information about the scenic retreat that you were looking for in this document."
usa_new york city_jumeirah_essex_house,"The Jumeirah Essex House is located across from Central Park and many rooms have park views. Some rooms also have views of the city, and high floor rooms have telescopes."
usa_new york city_kitano_new_york,The Kitano is located in midtown Manhattan and some rooms offer views of the Empire State Building or the Chrysler Building. The hotel is known for being quiet and peaceful.
usa_new york city_la_quinta_manhattan,The La Quinta Inn Manhattan has a rooftop bar with views of the Empire State Building. Some rooms on higher floors may also offer partial views of the Empire State Building.
usa_new york city_lafayette_house,"Lafayette House offers rooms with terraces that open into a courtyard, and rooms with courtyard access. Rooms have sitting areas with fireplaces, and some include kitchenettes."
usa_new york city_le_parker_meridien,"Le Parker Meridien offers a rooftop pool with amazing city views, and some rooms have Central Park views. Some reviewers recommend requesting a Parkview room on a higher floor."
usa_new york city_library_hotel,"The Library Hotel's rooftop bar and lounge offer views of Manhattan skyscrapers, including the Empire State Building, with a Poetry Garden offering a wraparound terrace. Its upper-floor rooms are quiet, and some rooms offer balconies overlooking Madison Avenue."
usa_new york city_loews_regency_hotel,The Loews Regency is located on Park Avenue and some rooms offer views. It is near Central Park which is suitable for morning jogs.
usa_new york city_lowell_hotel,"The Lowell is located near Central Park, with some rooms offering views overlooking The Pierre. Some suites include terraces."
usa_new york city_mandarin_oriental_new_york,"The Mandarin Oriental in New York offers stunning views of Central Park, the Hudson River, and the city skyline from its rooms and lobby lounge, which begins on the 35th floor. Some rooms have unobstructed views while others have partial views obstructed by the Trump Tower."
usa_new york city_milford_plaza_hotel,"I am sorry, but there is no information about the hotel's suitability for a scenic retreat. Most of the reviews focus on its location near Times Square and Broadway, along with mentions of room size, cleanliness, and hotel amenities."
usa_new york city_millenium_hilton,"The Millenium Hilton offers stunning views from upper floors, including corner rooms, with sights of the Hudson River, Statue of Liberty, Brooklyn Bridge, and the WTC construction site. Some rooms have floor-to-ceiling windows to enhance the scenery."
usa_new york city_millennium_hotel_broadway,"The hotel offers rooms with great views, including views of Times Square, the Chrysler Building, and the Empire State Building, and it is close to many attractions, Broadway shows and subway stations. Some rooms have floor-to-ceiling windows."
usa_new york city_millennium_un_plaza_hotel,"The Millennium UN Plaza Hotel offers rooms starting on the 28th floor, with views of the East River, the Manhattan skyline, and landmarks like the Chrysler and Empire State Buildings, and has a pool on the 27th floor with views. Some rooms have large windows, with the top floors offering panoramic views, with east-side views of the East River and west-side views of the New York skyline."
usa_new york city_moderne_hotel,There are no mentions of scenery or retreats at this hotel. Many rooms have no view or a view of a brick wall.
usa_new york city_morgans_hotel,Morgans Hotel offers rooms with views of the Empire State Building and has a roof terrace with city views. Some rooms feature high spire-like ceilings.
usa_new york city_murray_hill_east_suites,"This hotel is near the Empire State Building, and rooms on higher floors may have city views. Some rooms on the ground level have access to a private outdoor garden area."
usa_new york city_murray_hill_inn,"I am sorry, but this hotel is in a city and the reviews do not indicate that this is a good choice for a scenic retreat."
usa_new york city_new_york_marriott_downtown,"The hotel offers excellent views of the Hudson River, Ellis Island, and the Statue of Liberty from upper floors. Some rooms also have views of the Goldman Sachs Tower and the World Trade Center site."
usa_new york city_new_york_marriott_east_side,"This hotel has a fitness center on the 35th floor with views over midtown Manhattan, and some upper floor rooms offer city views, including the Chrysler Building. Some reviewers recommend requesting a high floor or a corner room for better views, while others note construction in the area may cause noise."
usa_new york city_new_york_marriott_marquis,"Located in the heart of Times Square, Marriott Marquis offers astonishing views from upper floors. The View Lounge on the 48th floor provides outstanding rotating views of the city."
usa_new york city_new_york_palace_hotel,"The New York Palace offers rooms with views of St. Patrick's Cathedral, the Rockefeller Center, and the Hudson River from higher floors, including Executive Corner rooms and Tower rooms. Some reviewers recommend requesting a high floor for better views and less street noise."
usa_new york city_night_hotel,"The Night Hotel is not a good fit for a scenic retreat, as rooms are small with no views, or windows facing brick walls, air shafts, or dingy passageways, and is located in the heart of Times Square. The gothic-themed boutique hotel is known for its modern black and white decor and is centrally located near Times Square and Broadway."
usa_new york city_novotel_new_york_times_square,"Many reviewers mention the Novotel's great views of Times Square and Broadway from higher floors, with some recommending requesting a room on the Times Square side or a higher floor for better views. The hotel also features a sky bar and restaurant with outdoor terrace seating offering outstanding views."
usa_new york city_off_soho_suites,"Off Soho Suites offers apartment-like suites with kitchenettes in Lower Manhattan, near Soho, Chinatown, and Little Italy, with subway access. Some suites have windows that open, but noise from a nearby restaurant/bar may be a concern."
usa_new york city_omni_berkshire_place,"The Omni Berkshire Place does not have scenic view rooms, but rooms on higher floors facing 52nd street offer city views; otherwise, rooms may face construction or interior alleyways. Some rooms have balconies and sun decks."
usa_new york city_on_the_ave_hotel,"Some rooms have balconies with views of the Hudson River, Central Park, and the Upper West Side, while the 16th-floor terrace offers city views. The hotel is located on the Upper West Side, near Central Park and Riverside Park."
usa_new york city_park_79_hotel,"Park 79 is located on the Upper West Side, near Central Park and the Museum of Natural History. Some rooms have views overlooking the park or 79th street."
usa_new york city_park_central,"I am sorry, but none of the reviews contain information about scenic retreats. Therefore, I cannot provide a response."
usa_new york city_park_south_hotel,"I am sorry, but this hotel is located in an urban area and the hotel rooms do not have scenic views, with many rooms facing brick walls or noisy streets. However, the hotel is close to a subway and within walking distance of some major attractions, such as the Empire State Building."
usa_new york city_peninsula_new_york,"The Peninsula offers a pool with views of Central Park and 5th Avenue, as well as a rooftop bar with city views. Some rooms on higher floors offer views of Central Park and 5th Avenue."
usa_new york city_phillips_club,"The hotel has suites with impressive views, and is located near Central Park. It is also located near the subway and Lincoln Center."
usa_new york city_plaza_athenee_hotel,"The Plaza Athenee is located on a quiet, tree-lined street on the Upper East Side, close to Central Park, offering a calm area near Madison and Lexington Avenues. Some rooms offer views of the Upper East Side and the city beyond, while others face a brick wall or the roof."
usa_new york city_radisson_martinique_on_broadway,"The hotel is near the Empire State Building and some rooms have a direct view of it. Some rooms have views of Broadway, but other rooms have views of a brick wall."
usa_new york city_ramada_eastside,The hotel is in a good location and rooms on the upper floors offer views of the Chrysler and Empire State buildings. Some rooms facing the street can be noisy.
usa_new york city_red_roof_inn_manhattan,"Located near the Empire State Building, some rooms at the Red Roof Inn have views of the Empire State Building and Chrysler Building. Higher floors are recommended to reduce street noise."
usa_new york city_renaissance_new_york_hotel_57,The hotel offers great views of 57th and Lexington from some rooms and sky loft suites have a huge private terrace with views of surrounding buildings. The location is near Central Park.
