Hotel,Summary
usa_new york city_algonquin_hotel,"The Algonquin Hotel is a historic, centrally located boutique hotel near Times Square, offering small but clean rooms, comfortable beds, and friendly staff. Reviewers note that booking through discount sites may result in smaller rooms or less attentive service."
usa_new york city_americana_inn,"Americana Inn is a budget-friendly hotel in Midtown Manhattan, with small but clean rooms and shared bathrooms. Its central location provides easy access to attractions like Times Square and the Empire State Building."
usa_new york city_amsterdam_court_hotel,"Amsterdam Court Hotel is centrally located near Times Square and subway stations, but many reviewers mention that rooms are small, sometimes windowless, and may have issues with temperature control or noise. Some guests found the hotel clean and a good value for the location, while others were disappointed by the small rooms, rude staff, and lack of amenities."
usa_new york city_astor_on_the_park,"Astor on the Park is a budget-friendly hotel with small but clean rooms and friendly staff, located near Central Park and subway stations, making it a convenient base for exploring the city. The hotel has limited amenities, and some guests have reported issues with noise, heating, and the age of the property."
usa_new york city_bedford_hotel,"The Hotel Bedford is noted for its excellent location near Grand Central Station, making it convenient for accessing various parts of Manhattan. Many reviewers mention spacious rooms, some with kitchenettes, and find it to be a good value for the price, especially considering the central location."
usa_new york city_beekman_tower_hotel,"The Beekman Tower Hotel offers spacious suites with kitchens at reasonable rates, though some find the decor outdated. It's located in a quiet, safe area near the UN, a 10-15 minute walk from the nearest subway."
usa_new york city_belleclaire_hotel,"The Belleclaire Hotel is a budget-friendly option on the Upper West Side, with rooms that range from small economy rooms with shared bathrooms to larger suites; it is close to Central Park and the subway. Some rooms have been renovated with features like flat-screen TVs and iPod docking stations, but some guests have reported issues with noise, small bathrooms, and outdated decor."
usa_new york city_bentley_hotel,"The Bentley Hotel is described as a clean, modern hotel with spacious rooms and comfortable beds, with good value for the price, though some find the decor and low lighting in hallways unappealing. Several reviewers note that the hotel's location is a bit far from subway and major attractions, requiring either a 10-15 minute walk or taxi."
usa_new york city_best_western_bowery_hanbee_hotel,"The Best Western Bowery Hanbee is a clean, modern hotel in Chinatown/Little Italy with reasonable rates, free breakfast, and internet. Rooms are well-equipped with flat-screen TVs and comfortable beds, though some are small and can be noisy."
usa_new york city_best_western_convention_center_hotel,"The Best Western Convention Center Hotel is noted for being reasonably priced, especially when booked through Priceline, and offering good value for money compared to other Manhattan hotels. It includes free continental breakfast and WiFi, though rooms are small and the location is in an industrial area a 10-15 minute walk from Times Square and the subway."
usa_new york city_best_western_hospitality_house,"The Best Western Hospitality House is an apartment-style hotel with spacious rooms, full kitchens, and complimentary breakfast items, offering good value for families and groups. Its central location provides easy access to major attractions, though street noise can be an issue."
usa_new york city_best_western_seaport_inn_downtown,"The Best Western Seaport Inn is a smaller hotel in Lower Manhattan near the Brooklyn Bridge and South Street Seaport, with reasonable prices for New York and inclusion of continental breakfast and internet. Some rooms have views of the Brooklyn Bridge and terraces, and parking is available in a nearby garage for $20 per night."
usa_new york city_blue_moon_hotel,"The Blue Moon Hotel is praised for its spacious rooms, clean facilities, and friendly staff, particularly noting individuals like Paul, Larry, and Antonella. It is located in the Lower East Side, near attractions like the Tenement Museum and accessible to various neighborhoods via subway, though some reviewers found it overpriced for what it offered."
usa_new york city_broadway_plaza_hotel,"The Broadway Plaza Hotel offers large, clean rooms and complimentary breakfast, making it a good value option. It is centrally located near the subway and major attractions, though the surrounding area is described as a wholesale district that can be unappealing."
usa_new york city_buckingham_hotel,"The Buckingham Hotel offers spacious apartment-style rooms with kitchens, making it a good value for families and longer stays, and is located near Central Park, Carnegie Hall, and subway lines. Some rooms are dated and noisy, but renovated rooms are available."
usa_new york city_candlewood_suites_new_york_city_times_square,"The Candlewood Suites Times Square is a new hotel with clean, well-equipped rooms including a full kitchen and free Wi-Fi, located within a 5-10 minute walk to Times Square and close to public transportation. Some reviews mention it offers reasonable prices for the area, but is in a less attractive neighborhood, with limited amenities like weekly room service and no on-site restaurant."
usa_new york city_carlton_arms,"Carlton Arms is a budget-friendly hotel in a central Manhattan location near the subway, with uniquely decorated rooms by local artists, but without TVs or daily cleaning services. Some rooms have private bathrooms, while others share communal bathrooms, and guests should expect potential noise and old-building quirks."
usa_new york city_carvi_hotel_new_york,"The Carvi Hotel offers small, clean rooms with amenities like a coffee maker, free HBO, and marble bathrooms. Reviewers mention a range of rates, from $112 to $350, with some finding it a good value at the lower end, while others felt it was overpriced given the small room size and lack of services."
usa_new york city_casablanca_hotel,"The Casablanca Hotel is a small, clean hotel in a convenient location near Times Square with free breakfast, 24/7 snacks, and an evening wine and cheese reception. Many reviewers mention that its price is high, but a good value when considering the location and free amenities."
usa_new york city_chambers_hotel,"Chambers Hotel's smaller, cheaper rooms around $200-300 are considered a good value due to the excellent location and inviting lobby. A standard room was considered spacious, nicely decorated, and well-lit with many lighting features; basic rooms can also be booked at a lower price."
usa_new york city_chelsea_lodge,"Chelsea Lodge is praised for its great value, clean and cozy rooms, and convenient location in the Chelsea area, near subway stations and various amenities, with rates around $100-$150 per night. Some rooms have private showers and sinks, while shared toilets are kept clean."
usa_new york city_chelsea_pines_inn,Chelsea Pines Inn is a moderately priced inn that includes Wifi and breakfast. It is conveniently located near a subway station.
usa_new york city_chelsea_savoy_hotel,"Chelsea Savoy Hotel is a budget-friendly option in a great location, with clean rooms and complimentary coffee and pastries. Some rooms may be small, noisy, or have a strong paint smell, but the subway is conveniently located nearby."
usa_new york city_city_club_hotel,City Club Hotel is centrally located but has small rooms and limited closet space; some rooms have views of brick walls. Several reviewers mention that they received a good rate through online booking or a corporate rate.
usa_new york city_clarion_collection_the_solita_soho_hotel,"Solita Soho Hotel is well-located near SoHo, Little Italy, and Chinatown with clean, modern, but small rooms; some rooms experience noise from a nightclub. The hotel offers free internet and comfortable beds, but lacks amenities such as a business center or restaurant."
usa_new york city_club_quarters_downtown,"Club Quarters Downtown is noted for its reasonable prices relative to other Manhattan hotels, especially on weekends, and its proximity to subway lines, making it easy to access other parts of the city, though the immediate Financial District area is quiet on weekends. Rooms are small but clean, with amenities like free bottled water and internet access."
usa_new york city_club_quarters_midtown,"Club Quarters Midtown offers a great location near Times Square and other attractions, but rooms are small, and service is inconsistent, with some guests finding staff unfriendly. The hotel offers free WiFi, a lounge with computers, and a fitness room, but some amenities like breakfast are overpriced."
usa_new york city_club_quarters_rockefeller_center,"Club Quarters Rockefeller Center is praised for its excellent location near Rockefeller Center, 5th Avenue, and other attractions, offering reasonable prices (around $200/night or as low as $100 through Priceline) for a clean, modern, though small, room. The hotel provides free amenities such as Wi-Fi and water, with a terrace bar/restaurant and fitness room, making it suitable for business and leisure travelers seeking a convenient and cost-effective stay in midtown Manhattan."
usa_new york city_comfort_inn_chelsea,"Comfort Inn Chelsea is praised for its central location, cleanliness, and inclusion of amenities like free Wi-Fi and breakfast, mini-fridges, and safes in the rooms, making it a good value option for budget-conscious travelers. Some reviews mention small rooms, dated decor, and slow elevators, but overall, it provides a comfortable base for exploring NYC."
usa_new york city_comfort_inn_manhattan,"The Comfort Inn Manhattan is frequently praised for its excellent location near major attractions like the Empire State Building and Macy's, with many reviewers noting it offers good value for the price. Some reviewers note the hotel is older and could use updating, but overall it is a clean and comfortable budget option."
usa_new york city_comfort_inn_manhattan_bridge,"The Comfort Inn Manhattan Bridge is a new and clean hotel located in Chinatown, offering affordable rates, complimentary breakfast, and free WiFi. Rooms are considered spacious for New York standards, with comfortable beds and modern amenities, though some guests experienced issues with fire alarms and street noise."
usa_new york city_comfort_inn_midtown,"The Comfort Inn Midtown is frequently praised for its location near Times Square and the Theater District, with many reviews highlighting the unbeatable value given the hotel's central location, complimentary breakfast, and free wifi. Some reviewers mention the small size of the rooms and bathrooms, and that rooms facing the street can be noisy."
usa_new york city_comfort_inn_midtown_manhattan,"The Comfort Inn on 44th St. is located near Times Square and the Theater District, with rates as low as $117-$129 per night when booked in advance. The hotel offers a free continental breakfast and complimentary Wi-Fi, but some rooms are small and lack a microwave and fridge."
usa_new york city_comfort_inn_midtown_west_convention_center,"The Comfort Inn Midtown West is an affordable option in Midtown Manhattan, with small but clean rooms. It offers free continental breakfast, free coffee and juice all day, and is within walking distance of Times Square and Penn Station."
usa_new york city_comfort_inn_times_square,"The hotel is in a convenient location near Times Square, with clean, modern rooms, and offers a complimentary continental breakfast. Many reviewers mention that the rooms are small, but the hotel provides excellent value for its location and amenities."
usa_new york city_cooper_square_hotel,"The Cooper Square Hotel has small rooms, with some reviewers noting that the $400 price tag is too expensive, while others mention good rates via Quickbook at $280 a night. A complimentary continental breakfast is offered, and some reviewers received free passes to the NY Health and Raquet Club across the street."
usa_new york city_cosmopolitan_hotel_tribeca,"The Cosmopolitan Hotel is a clean, basic hotel in Tribeca with small rooms, and it's conveniently located near multiple subway lines, which provides great value for the price. Some rooms can be noisy due to street traffic or air conditioning units."
usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,"The Courtyard Times Square South offers a good location near Times Square, Bryant Park, and subway stations, and rooms are generally clean and of a decent size for NYC. Rates range from $150-$300 per night, depending on the time of year, and amenities include free coffee and internet access."
usa_new york city_courtyard_by_marriott_new_york_manhattan_upper_east_side,"The Courtyard Upper East Side is frequently mentioned as a good value, particularly when booked at a discounted rate through sites like Priceline. Reviewers note the hotel's cleanliness, modern amenities like a pool and gym, and proximity to the Upper East Side museums and attractions, although it's a bit far from midtown."
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,"The Courtyard Marriott Fifth Avenue is in an excellent location, within walking distance of many attractions, and some reviewers found it to be a good value for the price, especially when using points or finding special rates; however, some guests felt the rooms were small and that the amenities did not match the price. Several reviewers mention that the deli next door, Charlie's, is a great value for food."
usa_new york city_courtyard_new_york_manhattan_midtown_east,"The Courtyard Midtown East is frequently praised for its large rooms, convenient location near public transportation and major attractions, and friendly staff, making it a good value for the price. Many reviewers noted the reasonable rates, especially for NYC standards, and the availability of amenities like free internet and coffee."
usa_new york city_crosby_street_hotel,"The Crosby Street Hotel in Soho offers spacious, individually designed rooms with comfortable beds, walk-in closets, and Miller Harris bath products. Guests have noted the excellent service, attention to detail, and the availability of amenities like room service, a well-stocked gym, and a bar with a wide selection of drinks."
usa_new york city_crowne_plaza_times_square_manhattan,"The Crowne Plaza Times Square has varied pricing, with some reviewers finding great value using Hotwire, Priceline, or Priority Club points, while others found it overpriced. The hotel's value seems to depend on the specific deal or promotion obtained, with some amenities like breakfast or lounge access adding to the perceived value."
usa_new york city_da_vinci_hotel,"Da Vinci Hotel is noted for its great location near Central Park and Times Square and reasonable prices, making it a budget-friendly option; rooms are small but clean, and a basic continental breakfast is included. Some reviewers mention issues with room size, noise, and dated furnishings, but the location is a significant advantage."
usa_new york city_doubletree_guest_suites_times_square,"The Doubletree Guest Suites offers spacious two-room suites with amenities like a fridge and microwave, a comfortable bed, and blackout curtains to block out the lights of Times Square. Some reviewers noted the additional cost for in-room Wi-Fi and expressed mixed opinions on value."
usa_new york city_doubletree_hotel_chelsea_new_york_city,"The Doubletree Hotel Chelsea is a newer hotel with clean, modern rooms that are small but typical for New York City; it is located within walking distance of Penn Station, Times Square, Madison Square Garden, and the Empire State Building. Reviewers mention that the hotel can be a good deal for the price and location, but note that there may be slow elevator service, and that internet access is not free."
usa_new york city_doubletree_metropolitan_hotel,"The Doubletree Metropolitan is located in midtown Manhattan and is praised for its convenient location near subway stations and various attractions, making it a good value for the area. Many reviewers mention good prices, comfortable beds, and clean rooms for the price, though some note small bathrooms and outdated decor."
usa_new york city_dream,"The Dream Hotel is centrally located near Times Square and Central Park, with rooms that are often small and can be noisy. Wireless internet access is available for a fee."
usa_new york city_duane_street_hotel,"The Duane Street Hotel is a small, modern hotel in Tribeca with clean, well-designed rooms, but some guests have noted the rooms can be noisy. Reviewers mention reasonable prices, especially for the location, and some found good deals on travel websites."
usa_new york city_dylan_hotel,"The Dylan Hotel is located close to Grand Central Terminal, making it convenient for transportation and accessing various attractions, and some reviewers felt they got a super rate. The cost of the hotel is viewed as average, but some reviewers found the hotel to be expensive for what it offers, and felt that there were better hotels for the same price."
usa_new york city_eastgate_tower,"The Eastgate Tower is a budget-friendly hotel with spacious rooms including kitchenettes, making it suitable for families and extended stays; it is conveniently located near Grand Central Station. While some found the decor outdated, most reviewers highlight the hotel's cleanliness, helpful staff, and proximity to transportation."
usa_new york city_econo_lodge_times_square,"Econo Lodge Times Square is praised for its great location near Times Square and Broadway theaters. Many reviewers mention that the rooms are very small but clean, and the hotel offers free amenities like breakfast, Wi-Fi, and local calls, making it a good value option for budget-conscious travelers."
usa_new york city_embassy_suites_hotel_new_york_city,"Embassy Suites offers spacious rooms, complimentary breakfast, and free evening drinks, providing good value for the money; AAA discounts and weekend deals are available. The location is convenient to lower Manhattan attractions and public transportation, though some find it a bit far from midtown."
usa_new york city_empire_hotel,"The Empire Hotel is in an excellent location near Central Park and Lincoln Center, with small rooms and small bathrooms, and some rooms have noise issues; upgrades are available for larger rooms. Reviewers mention Priceline and Travelzoo as sources for deals and promotional rates."
usa_new york city_envoy_club,"The Envoy Club offers spacious suites with full kitchens, providing a home-away-from-home feel at a lower cost than typical hotel rooms, though some guests have noted worn carpets and dated furnishings. Its location near the Empire State Building and other attractions allows for walking access, but the immediate neighborhood is quieter and requires a bit of a walk to the nearest subway."
usa_new york city_eurostars_wall_street,"The hotel offers large rooms by NYC standards with amenities like a fridge, microwave, and plasma TVs; some stays include a buffet breakfast with cereal, toast, muffins, juice, scrambled eggs, and bacon. Reviewers mention good rates and prices ranging from $200-$229 per night, but one instance of $499."
usa_new york city_excelsior_hotel,"The Excelsior Hotel is located in the Upper West Side and provides good value compared to other NYC hotels, especially when booking through online services like Expedia or Quikbook. Some reviewers mention getting upgraded to larger rooms or suites at no charge, while others mention reasonable prices relative to the location and amenities."
usa_new york city_fairfield_inn_new_york_manhattan_times_square_south,"The Fairfield Inn offers a good value with its new, clean rooms, free breakfast, and complimentary internet. Its location near Times Square and the subway provides convenient access to attractions, though the immediate street is described as gritty."
usa_new york city_fitzpatrick_grand_central_hotel,"The Fitzpatrick Grand Central is praised for its central location near Grand Central Station, comfortable beds, and friendly staff, making it a good base for exploring NYC, although some found the rooms small and the bar expensive. Deals can be found for under $200 per night."
usa_new york city_fitzpatrick_manhattan,"The Fitzpatrick Manhattan offers suites with kitchenettes at prices comparable to regular hotel rooms in New York, with discounts available for longer stays. Some reviewers mention good value deals, spacious rooms, and a convenient location near shopping and transportation, while others found it overpriced for what it offered."
usa_new york city_flatotel,"Flatotel is centrally located in midtown Manhattan and offers spacious rooms, with some including kitchenettes, at competitive rates. While some reviewers found the hotel to be a great value for the location and size of the rooms, others noted that some rooms are unrenovated and in need of updating."
usa_new york city_four_points_by_sheraton_manhattan_chelsea,"Four Points by Sheraton Manhattan Chelsea offers reasonable rates, especially when booked through Priceline or Starwood, and provides free in-room wired internet and free lobby computer access. Some reviewers felt it was a good value, although some found the rooms small and the decor a bit worn."
usa_new york city_four_points_by_sheraton_manhattan_soho_village,"The Four Points Soho offers reasonable rates for NYC, especially on Travelocity, and provides free Wi-Fi. Some reviewers found it a good value due to its location near subways and attractions despite small rooms."
usa_new york city_four_points_by_sheraton_midtown_times_square,"Many reviewers mentioned getting a great deal, with some paying around $115 per night during promotional periods. The hotel is described as clean, new, and having comfortable beds, although the rooms are typically small for NYC."
usa_new york city_four_seasons_hotel_new_york,"The Four Seasons has spacious rooms and luxurious bathrooms but can be very expensive, especially for food and beverages, and some reviewers found the service and room quality inconsistent with the price. Alternative hotels mentioned that may offer better value include The New York Palace, St. Regis, and Mandarin Oriental."
usa_new york city_gild_hall,"Gild Hall is a boutique hotel in the Financial District, with rooms that are well-sized for NYC, clean, and modern, and often available at discounted rates due to its location or ongoing renovations. It's close to subway lines, but the immediate area can be quiet, especially on weekends."
usa_new york city_gramercy_park_hotel,"The Gramercy Park Hotel is described as trendy, stylish, and unique, but many reviewers mention it as overpriced; several reviewers mention room rates ranging from $345 to $800+ per night, with the penthouse suite costing $1000 per night. Several reviewers mention extra charges for services such as valet parking ($70 per night), and internet ($16 per day)."
usa_new york city_grand_hyatt_new_york,"The Grand Hyatt is located next to Grand Central Station, offering easy access to transportation, shops, and restaurants, but some reviewers found it pricey, especially for food and internet, and the rooms were small or outdated for the price. Some reviewers found good deals on Priceline, while others felt the price did not match the quality of the rooms."
usa_new york city_greenwich_hotel,The Greenwich Hotel offers complimentary non-alcoholic mini-bar items and snacks. Some reviewers mentioned the hotel being pricey but also highlighted the high level of service and the inclusion of amenities like free Wi-Fi.
usa_new york city_hampton_inn_35th_st_empire_state_building,"The Hampton Inn is centrally located near Penn Station, Macy's, and Times Square, with complimentary amenities like breakfast and Wi-Fi. Reviews highlight its cleanliness, modern rooms, and helpful staff, but also mention small room sizes and occasional elevator delays."
usa_new york city_hampton_inn_madison_square_garden,"The Hampton Inn Madison Square Garden is frequently praised for its location near Penn Station, Times Square, and other attractions. Many guests mention that the hotel provides good value due to its complimentary breakfast, free internet access, and helpful staff, despite the rooms being small."
usa_new york city_hampton_inn_manhattan_chelsea,"The Hampton Inn Chelsea is often described as offering great value for money, with rates around £95 a night for two, and as being cheap by Manhattan standards. Reviewers frequently mention the inclusion of free hot breakfast, complimentary coffee/tea, and free internet access as valuable amenities."
usa_new york city_hampton_inn_manhattan_soho,"The Hampton Inn SoHo is praised for its excellent value, with guests consistently highlighting its reasonable prices relative to the quality and location. Many reviewers secured good deals through websites like PriceLine and Travelzoo, finding the rates incredible for the quality and prime SoHo location."
usa_new york city_hampton_inn_manhattan_times_square_south,"The Hampton Inn Times Square South offers a free breakfast, fitness facility, and WiFi. Some found the location convenient to Times Square and other attractions, while some mentioned the rooms are small and the surrounding area may not be ideal for families."
usa_new york city_hampton_inn_new_york_seaport_financial_district,"The Hampton Inn Seaport/Financial District is noted for its reasonable prices, especially on weekends or when booking through their website, and its inclusion of free breakfast and sometimes also afternoon snacks. Some reviewers mention AAA discounts and the availability of vacation packages that include the hotel stay at a good price."
usa_new york city_helmsley_middletowne_hotel,"The Helmsley Middletowne is an older hotel with large rooms, a small lobby, and a basic continental breakfast. It is centrally located in Midtown Manhattan, close to attractions like Times Square and Grand Central Station, but some guests have reported outdated decor and cleanliness issues."
usa_new york city_hilton_club_new_york,"The Hilton Club is a hotel-within-a-hotel on the 37th and 38th floors that offers complimentary breakfast, wireless access, and a cocktail reception with some prepaid offers; the location is near Rockefeller Center, Radio City Hall, Broadway, and Times Square. Some guests found the hotel expensive with extra charges for internet and parking."
usa_new york city_hilton_garden_inn_chelsea,"The Hilton Garden Inn Chelsea is often praised for its value, with rooms including a microwave, fridge, and free internet, though some find the rooms small; it is located in the flower district near several subway lines and Penn Station. Some reviewers noted that pre-paying and booking early can secure lower rates."
usa_new york city_hilton_garden_inn_new_york_west_35th,"The Hilton Garden Inn on 35th Street is centrally located near Times Square, Macy's, and a subway station, with rooms that include a microwave and refrigerator. Some reviewers noted reasonable rates (around $130-$200/night) and a clean, new condition, but also small room sizes and extra fees for breakfast and parking."
usa_new york city_hilton_garden_inn_times_square,"The Hilton Garden Inn Times Square is a hotel with a convenient location near Times Square and the subway; rooms include a microwave, refrigerator, and free internet, and Hilton Honors members may receive complimentary breakfast. Some reviewers note good value for the price, while others cite issues such as small bathrooms or noise."
usa_new york city_hilton_garden_inn_tribeca,"The Hilton Garden Inn Tribeca is located between Chinatown and Tribeca, with the Canal Street subway stop right outside. Many reviewers mention reasonable prices, especially when booking in advance or using AAA rates, and note that the hotel is new with clean, comfortable rooms that include a fridge, microwave, and free internet."
usa_new york city_hilton_new_york,"The Hilton New York is a large, busy hotel with clean, spacious rooms for NYC and a great Midtown location near many attractions. It is not inexpensive, and many reviewers mentioned extra fees for internet and luggage storage, and high prices for food."
usa_new york city_hilton_times_square,"The Hilton Times Square is centrally located near Times Square and subway lines, with rooms starting above the 20th floor, offering city views. Priceline bids can yield rates in the $110-$125 range, but standard rates can reach $250-$300 or higher, with internet access costing extra."
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,"The Holiday Inn Express on 5th Avenue is in a great location close to many attractions, with small but clean and modern rooms. The hotel offers free breakfast and internet, but parking is expensive and not on site."
usa_new york city_holiday_inn_express_new_york_city_times_square,"The Holiday Inn Express Times Square is a new or recently renovated hotel with small but clean rooms, free breakfast and internet, and is located within walking distance of Times Square, Penn Station, and other attractions. Several reviewers mention good prices obtained through Priceline or combined flight and hotel bookings."
usa_new york city_holiday_inn_express_nyc_madison_square_garden,"Holiday Inn Express Madison Square Garden is noted for its reasonable prices, complimentary breakfast, and convenient location near Penn Station and various attractions. Some reviewers mention small room sizes and potential noise issues, but overall, the hotel is praised for cleanliness and helpful staff, especially considering its value in NYC."
usa_new york city_holiday_inn_manhattan_downtown_soho,"The Holiday Inn Downtown/Soho is described as a budget-friendly option with a good location for downtown exploration, though some reviewers note small, outdated rooms. Its proximity to Chinatown and the subway is frequently mentioned as a valuable feature."
usa_new york city_holiday_inn_midtown_57th_st,"Holiday Inn Midtown offers affordable rates, with reviewers mentioning prices such as $150 or $135/night, especially compared to other Manhattan hotels, and is described as a good value, particularly for tourists, given its central location near Central Park, Columbus Circle, and Times Square. While some reviewers found the hotel dated, tired, and in need of renovation, they also noted the rooms were spacious and clean, with comfortable beds, making it suitable for crashing after exploring the city, though some experienced rude or unhelpful staff."
usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,"This Holiday Inn is in a great location near the subway, Times Square, Penn Station, and the Empire State Building. Although rooms are small, they are clean, modern, and comfortable, and the hotel offers free internet and a helpful staff."
usa_new york city_hotel_17,"Hotel 17 is a budget-friendly option in NYC with small, clean rooms, shared bathrooms and a convenient location near Union Square. The hotel's rates range from $75 to $150 per night, and some reviewers found it to be a great value for the location."
usa_new york city_hotel_31,"Hotel 31 is a budget-friendly hotel located in midtown Manhattan, close to attractions like the Empire State Building and Grand Central Station, and near subway lines. Rooms are small, clean and offer basic amenities; shared bathrooms are available, and some rooms have private bathrooms."
usa_new york city_hotel_373,"Hotel 373 is centrally located near the Empire State Building, offering small but clean and modern rooms with comfortable beds, free Wi-Fi, and access to a Starbucks. It is considered a good value, especially for short stays, due to its location and reasonable prices, although some find the rooms too small and noisy."
usa_new york city_hotel_41_at_times_square,"Hotel 41 is a small, clean, and modern hotel in an excellent location near Times Square, offering free Wi-Fi, DVD rentals, and a simple continental breakfast, but rooms can be very small and may lack a view. The hotel is noted for its friendly and helpful staff, with some reviewers receiving upgrades, and is close to subway lines and other attractions, making it a good value for the location."
usa_new york city_hotel_99,"Hotel 99 offered promotional rates due to ongoing construction, with rooms equipped with flat-screen TVs and free internet access. Some guests found it to be the best deal in Manhattan, with rooms having writing desks and modern bathrooms."
usa_new york city_hotel_beacon,"The Hotel Beacon offers spacious rooms with kitchenettes at a reasonable price, located in the Upper West Side near the subway and Central Park. Reviews praise the large rooms, convenient location, and access to markets and restaurants, though some note that the decor is dated and some amenities cost extra."
usa_new york city_hotel_chandler,"Hotel Chandler is a well-located, clean, and modern midtown Manhattan hotel near the Empire State Building with small but well-equipped rooms, Aveda toiletries, and free Wi-Fi, though some guests found it expensive for what it offers. Some reviewers noted the small rooms, while others appreciated the comfortable beds and bathrooms."
usa_new york city_hotel_deauville,"Hotel Deauville is a budget-friendly hotel in midtown Manhattan, offering clean, basic rooms, some with private bathrooms and amenities like free Wi-Fi, and a location convenient to subway lines and attractions like the Empire State Building. Some rooms are small with limited views, while others are larger with kitchenettes and views."
usa_new york city_hotel_east_houston,"The East Houston Hotel offers a great location, clean rooms, and friendly staff, with a complimentary breakfast and rooftop terrace, though rooms are small. Some reviewers felt it was a good value at lower price points (around $100-$130/night) but not at higher prices (around $240/night)."
usa_new york city_hotel_elysee,"The Hotel Elysee is a smaller, European-style boutique hotel in Midtown Manhattan that is praised for its excellent value, with complimentary breakfast, afternoon wine and cheese, and free Wi-Fi. Some reviewers note that while not the cheapest option, the included amenities and central location make it a worthwhile choice compared to other NYC hotels."
usa_new york city_hotel_gansevoort,"The Gansevoort Hotel is located in the Meatpacking District and features a rooftop pool and bar. Some reviewers mention issues with noise, small rooms, extra fees, and surly staff."
usa_new york city_hotel_giraffe,"Hotel Giraffe is often praised for providing excellent value due to its reasonable rates, large rooms for NYC, complimentary breakfast, and evening wine and cheese receptions. Several reviewers mentioned that the included amenities, like free Wi-Fi and access to a nearby gym, contribute to its overall value."
usa_new york city_hotel_grand_union,"Hotel Grand Union is a budget-friendly hotel in midtown Manhattan, praised for its excellent location near the Empire State Building and subway lines. Reviews mention clean, though small and dated rooms, with comfortable beds, a fridge, and a basic bathroom, but some report issues with temperature control, noise, and slow elevators."
usa_new york city_hotel_indigo_new_york_city_chelsea,"Hotel Indigo NYC is in a great location, close to many attractions and subway lines, but some reviewers feel it lacks amenities for the price. Some guests found the rooms small and the front desk service inattentive, while others praised the bed, modern design, and large TV."
usa_new york city_hotel_mela,"Hotel Mela is a smaller boutique hotel in a prime midtown location close to Times Square and subways, with modern, clean, and stylish rooms, but some guests note that the rooms, bathrooms, and elevators are very small. It offers a gym, free wifi, friendly service, and no extra charge for an umbrella, but lacks amenities like a restaurant or bar and has limited storage space in some rooms."
