Hotel,Summary
usa_new york city_gramercy_park_hotel,"Gramercy Park Hotel is a boutique hotel with art-filled spaces, including a rooftop lounge/garden and the Rose Bar; hotel guests get access to Gramercy Park. The hotel features eclectic decor with dark lighting and luxurious furnishings, offering unique amenities like iPod docks, and a signature scent."
usa_new york city_grand_hyatt_new_york,"The Grand Hyatt is located next to Grand Central Station and has spacious rooms with comfortable beds; it is known for its grand lobby, friendly staff, and impressive common areas, but can be a busy hotel with some rooms facing the street. The hotel is centrally located near attractions like the Chrysler Building and provides convenient access to public transportation."
usa_new york city_greenwich_hotel,"The Greenwich Hotel offers uniquely decorated rooms with high-quality amenities like Duxiana mattresses and Red Flower toiletries. Some rooms feature courtyard views, and guests can enjoy the hotel's spa, pool, and complimentary snacks and non-alcoholic drinks."
usa_new york city_hampton_inn_35th_st_empire_state_building,"Hampton Inn Empire State Building is centrally located near Penn Station, Macy's, and Times Square, with clean, modern rooms, free Wi-Fi, and complimentary breakfast. Some rooms offer views of the Empire State Building and Macy's."
usa_new york city_hampton_inn_madison_square_garden,"The Hampton Inn Madison Square Garden is in a central location, close to Penn Station, Times Square, and the Empire State Building, with clean, modern rooms and comfortable beds. The hotel offers complimentary breakfast, internet access, and friendly service."
usa_new york city_hampton_inn_manhattan_chelsea,"The Hampton Inn Chelsea is in a great location, near subway lines, Penn Station, Madison Square Garden, Times Square, Flatiron Building, Greenwich Village and Lower Eastside. The hotel is clean, modern and offers free breakfast, coffee, tea and internet access."
usa_new york city_hampton_inn_manhattan_soho,"The Hampton Inn SoHo is in a great location near shops, restaurants, and subway lines, with some rooms offering views of the Empire State Building and Chrysler Building. It offers clean, modern rooms, comfortable beds, complimentary breakfast, and friendly service."
usa_new york city_hampton_inn_manhattan_times_square_south,"The Hampton Inn Times Square South is a small, clean hotel with comfortable beds and friendly staff. It is conveniently located near Times Square, Broadway, and other mid-town attractions, with a subway entrance one block away."
usa_new york city_hampton_inn_new_york_seaport_financial_district,"Hampton Inn Seaport/Financial District is favorably located near the Brooklyn Bridge, South Street Seaport, and several subway stations. Some rooms offer views of the Brooklyn Bridge or have patios, but rooms can be small."
usa_new york city_helmsley_middletowne_hotel,"The Helmsley Middletowne is an older hotel with large rooms and a convenient midtown location near Times Square, Central Park, and Grand Central Station. Some rooms have kitchenettes with mini-fridges and there is a free continental breakfast."
usa_new york city_hilton_club_new_york,"The Hilton Club is a hotel-within-a-hotel located on the 37th and 38th floors of the Hilton, offering suites with private check-in, complimentary breakfast and cocktail reception, wireless access, and gym access; it is centrally located near Rockefeller Center and Times Square. Some rooms have plumbing issues."
usa_new york city_hilton_garden_inn_chelsea,"Hilton Garden Inn Chelsea is centrally located near subway lines and attractions like Times Square and the Empire State Building, offering clean, comfortable rooms with amenities like microwaves and refrigerators. Some rooms offer views of the Empire State Building."
usa_new york city_hilton_garden_inn_new_york_west_35th,"The Hilton Garden Inn on 35th Street is in a central location close to the Empire State Building, Times Square, and Herald Square, and offers clean, modern rooms; rooms feature a microwave, refrigerator, HD TV, and free Wi-Fi. Some rooms have Empire State Building views."
usa_new york city_hilton_garden_inn_times_square,"The Hilton Garden Inn Times Square is in a great location, just a block from Times Square and close to subway lines, Broadway theaters, and Central Park; it has large rooms by NYC standards, a microwave and fridge. The hotel is near a fire station, with potential noise from the subway and street traffic; some rooms have views of the Hudson River."
usa_new york city_hilton_garden_inn_tribeca,"The Hilton Garden Inn Tribeca is a new hotel with comfortable beds and clean rooms, situated in a convenient location near multiple subway lines and various neighborhoods like Soho, Tribeca, and Chinatown. Some rooms have a jacuzzi tub and the hotel offers amenities like free internet, a fitness center, and complimentary cookies."
usa_new york city_hilton_new_york,"The Hilton New York is centrally located and within walking distance of many attractions like Central Park and Times Square. Some rooms are newly renovated with comfortable beds, though some guests report issues with long elevator wait times and additional fees."
usa_new york city_hilton_times_square,"The Hilton Times Square is known for its prime location near Broadway theaters, close proximity to Times Square, and easy access to public transportation, with rooms starting on higher floors that offer great views. Many reviewers recommend it for tourists, particularly those visiting New York for the first time."
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,"The Holiday Inn Express on 5th Avenue in NYC is in a central location close to many attractions and subway lines. The rooms are small but clean, with a free breakfast, and a friendly staff."
usa_new york city_holiday_inn_express_new_york_city_times_square,"Holiday Inn Express Times Square is a new, clean hotel in a great location, close to Times Square, Penn Station, and Port Authority. Rooms are small but comfortable, and the hotel offers free breakfast and internet."
usa_new york city_holiday_inn_express_nyc_madison_square_garden,"The Holiday Inn Express Madison Square Garden is centrally located near Penn Station and Times Square with clean, modern rooms. The hotel offers a complimentary breakfast and free internet access."
usa_new york city_holiday_inn_manhattan_downtown_soho,"Holiday Inn Downtown/Soho is located near Chinatown, Little Italy, and Soho, with subway access nearby. Some rooms offer views of the Empire State Building and Brooklyn Bridge."
usa_new york city_holiday_inn_midtown_57th_st,"The Holiday Inn Midtown offers clean, spacious rooms, and a rooftop pool in a central location near Central Park and Times Square, though some reviewers noted dated decor and potential noise issues. Some travelers experienced rude or unhelpful staff, but others found them friendly and accommodating."
usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,"The Holiday Inn Manhattan 6th Ave is a new and modern hotel in a central location, close to subway stations, Penn Station, and Times Square, with comfortable beds and a friendly staff. Rooms are small, which is typical for NYC, and elevators can be slow, but the hotel offers amenities such as free internet, a business center, and a gym."
usa_new york city_hotel_17,"Hotel 17 is a budget-friendly option in Manhattan with a convenient location near Union Square, the East Village, and Gramercy Park. Rooms are clean but small, some with shared bathrooms, and the hotel has a charming, old-fashioned atmosphere."
usa_new york city_hotel_31,"Hotel 31 is a budget-friendly option in midtown Manhattan, with clean, small rooms, and shared bathrooms, located near the Empire State Building and subway. Some rooms have views of the Empire State Building."
usa_new york city_hotel_373,"Hotel 373 is centrally located on 5th Avenue, near the Empire State Building, Times Square, and Macy's; rooms are modern and clean but very small, with comfortable beds, iPod docks, and free Wi-Fi. There is a Starbucks connected to the hotel, and many shops and restaurants are nearby."
usa_new york city_hotel_41_at_times_square,"Hotel 41 is a small, clean, and modern hotel in Times Square with friendly staff, free breakfast, and Aveda bath products, though rooms can be tiny with limited views. It is centrally located near theaters and transportation, making it a convenient and good value option."
usa_new york city_hotel_99,"Hotel 99, located on the Upper West Side, offered modern rooms with amenities like flat-screen TVs. Some guests found it to be a great value due to promotional rates during ongoing renovations, but the hotel was temporarily closed by the fire department at one point due to safety concerns."
usa_new york city_hotel_beacon,"The Hotel Beacon offers spacious rooms, kitchenettes, and a location on the Upper West Side near Central Park and the subway, making it convenient for exploring New York City. Some suites include multiple beds and separate living areas, suitable for families."
usa_new york city_hotel_chandler,"Hotel Chandler is a well-located, immaculately clean boutique hotel near the Empire State Building with comfortable beds, Aveda toiletries, and helpful staff, though rooms can be small and some have undesirable views. Some reviewers mentioned free tea and coffee, as well as internet access, while others noted the small bar, and that bar and breakfast service could be inconsistent."
usa_new york city_hotel_deauville,"Hotel Deauville is a budget-friendly hotel in midtown Manhattan, with clean, basic rooms, and a helpful staff, close to the subway, Empire State Building, and other attractions. Some rooms have kitchenettes, and some have shared bathrooms, and the hotel has a vintage elevator operated by staff."
usa_new york city_hotel_east_houston,"The East Houston Hotel is a small, modern hotel in the Lower East Side with a rooftop terrace offering city views. It's located near the subway, Soho, Little Italy, and various restaurants and bars."
usa_new york city_hotel_elysee,"Hotel Elysee is a small, elegant, European-style boutique hotel in midtown Manhattan, known for its helpful staff, complimentary continental breakfast, wine and cheese evenings, and proximity to attractions like Central Park and 5th Avenue. The hotel offers a quiet, intimate atmosphere, spacious rooms and is often chosen for special occasions like anniversaries and honeymoons."
usa_new york city_hotel_gansevoort,"The Gansevoort Hotel is in the Meatpacking District near many restaurants, shops, and bars, and offers comfortable rooms, great views, and a rooftop pool and bar. Some guests mention noise and lines due to the popularity of the rooftop bar."
usa_new york city_hotel_giraffe,"Hotel Giraffe is a small, intimate boutique hotel with well-appointed rooms, a complimentary continental breakfast, and an evening wine and cheese reception. Many reviewers mention romantic rendezvous packages and describe the hotel as classy, relaxing, and elegant."
usa_new york city_hotel_grand_union,"Hotel Grand Union is a budget hotel in Midtown Manhattan, with small but clean rooms, with refrigerators, and is close to the Empire State Building and subway lines. Some rooms can be noisy, and amenities are basic, but the location is ideal for sightseeing."
usa_new york city_hotel_indigo_new_york_city_chelsea,"Hotel Indigo NYC is a modern hotel in a great location, close to Times Square and subway lines; the rooms have comfortable beds and large flat screen TVs. Some rooms are small and lack amenities like coffee makers and luggage racks."
usa_new york city_hotel_mela,"Hotel Mela is a modern boutique hotel located a block from Times Square with small but immaculate rooms, comfortable beds, and H2O bath products. The hotel offers friendly and helpful staff, though some guests noted that some rooms have thin walls and limited natural light."
usa_new york city_hotel_metro,"Hotel Metro is in an excellent midtown location close to Macy's, the Empire State Building, and Times Square. Some rooms offer Empire State Building views, there is a rooftop bar, and a two-bedroom family suite is available."
usa_new york city_hotel_newton,"Hotel Newton is a budget-friendly option near the 96th Street subway station and Central Park, with clean, recently renovated rooms, though some rooms can be small and noisy. The hotel provides amenities like fridges, microwaves, and internet access for a fee."
usa_new york city_hotel_on_rivington,"The Hotel on Rivington offers rooms with floor-to-ceiling windows that provide great views of the city, and upper-floor rooms are quieter. Its location in the Lower East Side is close to many bars and restaurants, with a subway stop nearby."
usa_new york city_hotel_reserve,"Hotel Reserve is a small, modern hotel in Manhattan's Financial District, near subway stations and attractions like Wall Street and the WTC site. Rooms are clean and well-equipped, but can be small; the hotel offers free Wi-Fi, and the staff is generally friendly and helpful."
usa_new york city_hotel_st_james,"The St. James Hotel is a budget-friendly option with an amazing location, just a block from Times Square, but reviews suggest the rooms are basic, and it can be noisy. Some reviewers noted aspects like the lack of amenities, thin walls, old elevators, small rooms, and small towels, while others mentioned clean rooms and friendly staff."
usa_new york city_hotel_stanford,"The Stanford Hotel is in midtown Manhattan near shopping, subways, and attractions like the Empire State Building and Macy's. Some rooms are small and may have dated furniture or limited views, though renovated rooms are available."
usa_new york city_hotel_wales,"Hotel Wales is a quaint, European-style hotel on the Upper East Side, near Central Park and museums, with a rooftop terrace, a complimentary breakfast, and a 24-hour coffee/tea service. Some rooms are small, and renovations have occurred at times."
usa_new york city_hudson_hotel,"The Hudson Hotel has a great location near Central Park and Columbus Circle, but the rooms are very small, and the hotel can be noisy. The lobby is trendy and the hotel has a nightclub, rooftop bar, library bar, and garden bar."
